# log10(mAp[MeV]), log10(r[cm]), log10(dQ/dr[erg/cm/MeV])
3.89998e-01 1.88000e+01 -3.00000e+02
3.89998e-01 1.90000e+01 -3.00000e+02
3.89998e-01 1.92000e+01 -3.00000e+02
3.89998e-01 1.94000e+01 -3.00000e+02
3.89998e-01 1.96000e+01 -3.00000e+02
3.89998e-01 1.98000e+01 -3.00000e+02
3.89998e-01 2.00000e+01 -3.00000e+02
4.20005e-01 1.20000e+01 3.49577e+01
4.20005e-01 1.22000e+01 3.49556e+01
4.20005e-01 1.24000e+01 3.49523e+01
4.20005e-01 1.26000e+01 3.49472e+01
4.20005e-01 1.28000e+01 3.49396e+01
4.20005e-01 1.30000e+01 3.49279e+01
4.20005e-01 1.32000e+01 3.49105e+01
4.20005e-01 1.34000e+01 3.48829e+01
4.20005e-01 1.36000e+01 3.48430e+01
4.20005e-01 1.38000e+01 3.47831e+01
4.20005e-01 1.40000e+01 3.46972e+01
4.20005e-01 1.42000e+01 3.45723e+01
4.20005e-01 1.44000e+01 3.43926e+01
4.20005e-01 1.46000e+01 3.41328e+01
4.20005e-01 1.48000e+01 3.37610e+01
4.20005e-01 1.50000e+01 3.32428e+01
4.20005e-01 1.52000e+01 3.25702e+01
4.20005e-01 1.54000e+01 3.17851e+01
4.20005e-01 1.56000e+01 3.09345e+01
4.20005e-01 1.58000e+01 2.99798e+01
4.20005e-01 1.60000e+01 2.89175e+01
4.20005e-01 1.62000e+01 2.77363e+01
4.20005e-01 1.64000e+01 2.63242e+01
4.20005e-01 1.66000e+01 2.45427e+01
4.20005e-01 1.68000e+01 2.22163e+01
4.20005e-01 1.70000e+01 1.90183e+01
4.20005e-01 1.72000e+01 1.43496e+01
4.20005e-01 1.74000e+01 7.24557e+00
4.20005e-01 1.76000e+01 -3.78930e+00
4.20005e-01 1.78000e+01 -2.10512e+01
4.20005e-01 1.80000e+01 -4.82977e+01
4.20005e-01 1.82000e+01 -9.13269e+01
4.20005e-01 1.84000e+01 -3.00000e+02
4.20005e-01 1.86000e+01 -3.00000e+02
4.20005e-01 1.88000e+01 -3.00000e+02
4.20005e-01 1.90000e+01 -3.00000e+02
4.20005e-01 1.92000e+01 -3.00000e+02
4.20005e-01 1.94000e+01 -3.00000e+02
4.20005e-01 1.96000e+01 -3.00000e+02
4.20005e-01 1.98000e+01 -3.00000e+02
4.20005e-01 2.00000e+01 -3.00000e+02
4.50003e-01 1.20000e+01 3.50814e+01
4.50003e-01 1.22000e+01 3.50790e+01
4.50003e-01 1.24000e+01 3.50737e+01
4.50003e-01 1.26000e+01 3.50679e+01
4.50003e-01 1.28000e+01 3.50588e+01
4.50003e-01 1.30000e+01 3.50449e+01
4.50003e-01 1.32000e+01 3.50247e+01
4.50003e-01 1.34000e+01 3.49933e+01
4.50003e-01 1.36000e+01 3.49484e+01
4.50003e-01 1.38000e+01 3.48825e+01
4.50003e-01 1.40000e+01 3.47847e+01
4.50003e-01 1.42000e+01 3.46444e+01
4.50003e-01 1.44000e+01 3.44393e+01
4.50003e-01 1.46000e+01 3.41491e+01
4.50003e-01 1.48000e+01 3.37408e+01
4.50003e-01 1.50000e+01 3.31894e+01
4.50003e-01 1.52000e+01 3.25088e+01
4.50003e-01 1.54000e+01 3.17443e+01
4.50003e-01 1.56000e+01 3.08878e+01
4.50003e-01 1.58000e+01 2.98972e+01
4.50003e-01 1.60000e+01 2.87881e+01
4.50003e-01 1.62000e+01 2.75353e+01
4.50003e-01 1.64000e+01 2.60199e+01
4.50003e-01 1.66000e+01 2.40939e+01
4.50003e-01 1.68000e+01 2.15468e+01
4.50003e-01 1.70000e+01 1.79787e+01
4.50003e-01 1.72000e+01 1.26899e+01
4.50003e-01 1.74000e+01 4.57711e+00
4.50003e-01 1.76000e+01 -8.03267e+00
4.50003e-01 1.78000e+01 -2.78949e+01
4.50003e-01 1.80000e+01 -5.92060e+01
4.50003e-01 1.82000e+01 -3.00000e+02
4.50003e-01 1.84000e+01 -3.00000e+02
4.50003e-01 1.86000e+01 -3.00000e+02
4.50003e-01 1.88000e+01 -3.00000e+02
4.50003e-01 1.90000e+01 -3.00000e+02
4.50003e-01 1.92000e+01 -3.00000e+02
4.50003e-01 1.94000e+01 -3.00000e+02
4.50003e-01 1.96000e+01 -3.00000e+02
4.50003e-01 1.98000e+01 -3.00000e+02
4.50003e-01 2.00000e+01 -3.00000e+02
4.80007e-01 1.20000e+01 3.52039e+01
4.80007e-01 1.22000e+01 3.52012e+01
4.80007e-01 1.24000e+01 3.51970e+01
4.80007e-01 1.26000e+01 3.51903e+01
4.80007e-01 1.28000e+01 3.51802e+01
4.80007e-01 1.30000e+01 3.51648e+01
4.80007e-01 1.32000e+01 3.51411e+01
4.80007e-01 1.34000e+01 3.51060e+01
4.80007e-01 1.36000e+01 3.50536e+01
4.80007e-01 1.38000e+01 3.49786e+01
4.80007e-01 1.40000e+01 3.48680e+01
4.80007e-01 1.42000e+01 3.47110e+01
4.80007e-01 1.44000e+01 3.44822e+01
4.80007e-01 1.46000e+01 3.41628e+01
4.80007e-01 1.48000e+01 3.37173e+01
4.80007e-01 1.50000e+01 3.31404e+01
4.80007e-01 1.52000e+01 3.24631e+01
4.80007e-01 1.54000e+01 3.17114e+01
4.80007e-01 1.56000e+01 3.08340e+01
4.80007e-01 1.58000e+01 2.98047e+01
4.80007e-01 1.60000e+01 2.86424e+01
4.80007e-01 1.62000e+01 2.73097e+01
4.80007e-01 1.64000e+01 2.56807e+01
4.80007e-01 1.66000e+01 2.35931e+01
4.80007e-01 1.68000e+01 2.07899e+01
4.80007e-01 1.70000e+01 1.67891e+01
4.80007e-01 1.72000e+01 1.07819e+01
4.80007e-01 1.74000e+01 1.50870e+00
4.80007e-01 1.76000e+01 -1.29518e+01
4.80007e-01 1.78000e+01 -3.57513e+01
4.80007e-01 1.80000e+01 -7.17227e+01
4.80007e-01 1.82000e+01 -3.00000e+02
4.80007e-01 1.84000e+01 -3.00000e+02
4.80007e-01 1.86000e+01 -3.00000e+02
4.80007e-01 1.88000e+01 -3.00000e+02
4.80007e-01 1.90000e+01 -3.00000e+02
4.80007e-01 1.92000e+01 -3.00000e+02
4.80007e-01 1.94000e+01 -3.00000e+02
4.80007e-01 1.96000e+01 -3.00000e+02
4.80007e-01 1.98000e+01 -3.00000e+02
4.80007e-01 2.00000e+01 -3.00000e+02
5.09995e-01 1.20000e+01 3.53314e+01
5.09995e-01 1.22000e+01 3.53282e+01
5.09995e-01 1.24000e+01 3.53229e+01
5.09995e-01 1.26000e+01 3.53151e+01
5.09995e-01 1.28000e+01 3.53035e+01
5.09995e-01 1.30000e+01 3.52859e+01
5.09995e-01 1.32000e+01 3.52586e+01
5.09995e-01 1.34000e+01 3.52191e+01
5.09995e-01 1.36000e+01 3.51599e+01
5.09995e-01 1.38000e+01 3.50745e+01
5.09995e-01 1.40000e+01 3.49590e+01
5.09995e-01 1.42000e+01 3.47735e+01
5.09995e-01 1.44000e+01 3.45208e+01
5.09995e-01 1.46000e+01 3.41669e+01
5.09995e-01 1.48000e+01 3.36914e+01
5.09995e-01 1.50000e+01 3.31075e+01
5.09995e-01 1.52000e+01 3.24402e+01
5.09995e-01 1.54000e+01 3.16853e+01
5.09995e-01 1.56000e+01 3.07790e+01
5.09995e-01 1.58000e+01 2.97047e+01
5.09995e-01 1.60000e+01 2.84804e+01
5.09995e-01 1.62000e+01 2.70575e+01
5.09995e-01 1.64000e+01 2.53031e+01
5.09995e-01 1.66000e+01 2.30325e+01
5.09995e-01 1.68000e+01 1.99306e+01
5.09995e-01 1.70000e+01 1.54252e+01
5.09995e-01 1.72000e+01 8.58842e+00
5.09995e-01 1.74000e+01 -2.01800e+00
5.09995e-01 1.76000e+01 -1.86007e+01
5.09995e-01 1.78000e+01 -4.47664e+01
5.09995e-01 1.80000e+01 -8.60800e+01
5.09995e-01 1.82000e+01 -3.00000e+02
5.09995e-01 1.84000e+01 -3.00000e+02
5.09995e-01 1.86000e+01 -3.00000e+02
5.09995e-01 1.88000e+01 -3.00000e+02
5.09995e-01 1.90000e+01 -3.00000e+02
5.09995e-01 1.92000e+01 -3.00000e+02
5.09995e-01 1.94000e+01 -3.00000e+02
5.09995e-01 1.96000e+01 -3.00000e+02
5.09995e-01 1.98000e+01 -3.00000e+02
5.09995e-01 2.00000e+01 -3.00000e+02
5.40004e-01 1.20000e+01 3.54608e+01
5.40004e-01 1.22000e+01 3.54572e+01
5.40004e-01 1.24000e+01 3.54516e+01
5.40004e-01 1.26000e+01 3.54431e+01
5.40004e-01 1.28000e+01 3.54299e+01
5.40004e-01 1.30000e+01 3.54137e+01
5.40004e-01 1.32000e+01 3.53793e+01
5.40004e-01 1.34000e+01 3.53339e+01
5.40004e-01 1.36000e+01 3.52661e+01
5.40004e-01 1.38000e+01 3.51705e+01
5.40004e-01 1.40000e+01 3.50314e+01
5.40004e-01 1.42000e+01 3.48341e+01
5.40004e-01 1.44000e+01 3.45561e+01
5.40004e-01 1.46000e+01 3.41737e+01
5.40004e-01 1.48000e+01 3.36837e+01
5.40004e-01 1.50000e+01 3.31086e+01
5.40004e-01 1.52000e+01 3.24563e+01
5.40004e-01 1.54000e+01 3.16756e+01
5.40004e-01 1.56000e+01 3.07265e+01
5.40004e-01 1.58000e+01 2.95987e+01
5.40004e-01 1.60000e+01 2.83015e+01
5.40004e-01 1.62000e+01 2.67763e+01
5.40004e-01 1.64000e+01 2.48820e+01
5.40004e-01 1.66000e+01 2.24014e+01
5.40004e-01 1.68000e+01 1.89497e+01
5.40004e-01 1.70000e+01 1.38568e+01
5.40004e-01 1.72000e+01 6.06228e+00
5.40004e-01 1.74000e+01 -6.07659e+00
5.40004e-01 1.76000e+01 -2.50963e+01
5.40004e-01 1.78000e+01 -5.51263e+01
5.40004e-01 1.80000e+01 -3.00000e+02
5.40004e-01 1.82000e+01 -3.00000e+02
5.40004e-01 1.84000e+01 -3.00000e+02
5.40004e-01 1.86000e+01 -3.00000e+02
5.40004e-01 1.88000e+01 -3.00000e+02
5.40004e-01 1.90000e+01 -3.00000e+02
5.40004e-01 1.92000e+01 -3.00000e+02
5.40004e-01 1.94000e+01 -3.00000e+02
5.40004e-01 1.96000e+01 -3.00000e+02
5.40004e-01 1.98000e+01 -3.00000e+02
5.40004e-01 2.00000e+01 -3.00000e+02
5.70006e-01 1.20000e+01 3.55911e+01
5.70006e-01 1.22000e+01 3.55869e+01
5.70006e-01 1.24000e+01 3.55804e+01
5.70006e-01 1.26000e+01 3.55718e+01
5.70006e-01 1.28000e+01 3.55566e+01
5.70006e-01 1.30000e+01 3.55338e+01
5.70006e-01 1.32000e+01 3.54990e+01
5.70006e-01 1.34000e+01 3.54489e+01
5.70006e-01 1.36000e+01 3.53748e+01
5.70006e-01 1.38000e+01 3.52712e+01
5.70006e-01 1.40000e+01 3.51115e+01
5.70006e-01 1.42000e+01 3.48938e+01
5.70006e-01 1.44000e+01 3.45947e+01
5.70006e-01 1.46000e+01 3.41963e+01
5.70006e-01 1.48000e+01 3.37060e+01
5.70006e-01 1.50000e+01 3.31410e+01
5.70006e-01 1.52000e+01 3.24847e+01
5.70006e-01 1.54000e+01 3.16795e+01
5.70006e-01 1.56000e+01 3.06827e+01
5.70006e-01 1.58000e+01 2.94907e+01
5.70006e-01 1.60000e+01 2.81046e+01
5.70006e-01 1.62000e+01 2.64639e+01
5.70006e-01 1.64000e+01 2.44124e+01
5.70006e-01 1.66000e+01 2.16885e+01
5.70006e-01 1.68000e+01 1.78274e+01
5.70006e-01 1.70000e+01 1.20529e+01
5.70006e-01 1.72000e+01 3.15522e+00
5.70006e-01 1.74000e+01 -1.07097e+01
5.70006e-01 1.76000e+01 -3.25592e+01
5.70006e-01 1.78000e+01 -6.70230e+01
5.70006e-01 1.80000e+01 -3.00000e+02
5.70006e-01 1.82000e+01 -3.00000e+02
5.70006e-01 1.84000e+01 -3.00000e+02
5.70006e-01 1.86000e+01 -3.00000e+02
5.70006e-01 1.88000e+01 -3.00000e+02
5.70006e-01 1.90000e+01 -3.00000e+02
5.70006e-01 1.92000e+01 -3.00000e+02
5.70006e-01 1.94000e+01 -3.00000e+02
5.70006e-01 1.96000e+01 -3.00000e+02
5.70006e-01 1.98000e+01 -3.00000e+02
5.70006e-01 2.00000e+01 -3.00000e+02
6.00003e-01 1.20000e+01 3.57285e+01
6.00003e-01 1.22000e+01 3.57236e+01
6.00003e-01 1.24000e+01 3.57162e+01
6.00003e-01 1.26000e+01 3.57050e+01
6.00003e-01 1.28000e+01 3.56876e+01
6.00003e-01 1.30000e+01 3.56612e+01
6.00003e-01 1.32000e+01 3.56223e+01
6.00003e-01 1.34000e+01 3.55650e+01
6.00003e-01 1.36000e+01 3.54811e+01
6.00003e-01 1.38000e+01 3.53615e+01
6.00003e-01 1.40000e+01 3.51905e+01
6.00003e-01 1.42000e+01 3.49534e+01
6.00003e-01 1.44000e+01 3.46341e+01
6.00003e-01 1.46000e+01 3.42285e+01
6.00003e-01 1.48000e+01 3.37415e+01
6.00003e-01 1.50000e+01 3.31868e+01
6.00003e-01 1.52000e+01 3.25170e+01
6.00003e-01 1.54000e+01 3.16729e+01
6.00003e-01 1.56000e+01 3.06294e+01
6.00003e-01 1.58000e+01 2.93693e+01
6.00003e-01 1.60000e+01 2.78867e+01
6.00003e-01 1.62000e+01 2.61174e+01
6.00003e-01 1.64000e+01 2.38876e+01
6.00003e-01 1.66000e+01 2.08797e+01
6.00003e-01 1.68000e+01 1.65400e+01
6.00003e-01 1.70000e+01 9.97673e+00
6.00003e-01 1.72000e+01 -1.90273e-01
6.00003e-01 1.74000e+01 -1.60775e+01
6.00003e-01 1.76000e+01 -4.11340e+01
6.00003e-01 1.78000e+01 -8.06869e+01
6.00003e-01 1.80000e+01 -3.00000e+02
6.00003e-01 1.82000e+01 -3.00000e+02
6.00003e-01 1.84000e+01 -3.00000e+02
6.00003e-01 1.86000e+01 -3.00000e+02
6.00003e-01 1.88000e+01 -3.00000e+02
6.00003e-01 1.90000e+01 -3.00000e+02
6.00003e-01 1.92000e+01 -3.00000e+02
6.00003e-01 1.94000e+01 -3.00000e+02
6.00003e-01 1.96000e+01 -3.00000e+02
6.00003e-01 1.98000e+01 -3.00000e+02
6.00003e-01 2.00000e+01 -3.00000e+02
6.30000e-01 1.20000e+01 3.58701e+01
6.30000e-01 1.22000e+01 3.58645e+01
6.30000e-01 1.24000e+01 3.58560e+01
6.30000e-01 1.26000e+01 3.58429e+01
6.30000e-01 1.28000e+01 3.58232e+01
6.30000e-01 1.30000e+01 3.57936e+01
6.30000e-01 1.32000e+01 3.57497e+01
6.30000e-01 1.34000e+01 3.56857e+01
6.30000e-01 1.36000e+01 3.55929e+01
6.30000e-01 1.38000e+01 3.54603e+01
6.30000e-01 1.40000e+01 3.52756e+01
6.30000e-01 1.42000e+01 3.50187e+01
6.30000e-01 1.44000e+01 3.46881e+01
6.30000e-01 1.46000e+01 3.42830e+01
6.30000e-01 1.48000e+01 3.38126e+01
6.30000e-01 1.50000e+01 3.32532e+01
6.30000e-01 1.52000e+01 3.25554e+01
6.30000e-01 1.54000e+01 3.16761e+01
6.30000e-01 1.56000e+01 3.05789e+01
6.30000e-01 1.58000e+01 2.92428e+01
6.30000e-01 1.60000e+01 2.76512e+01
6.30000e-01 1.62000e+01 2.57359e+01
6.30000e-01 1.64000e+01 2.33000e+01
6.30000e-01 1.66000e+01 1.99590e+01
6.30000e-01 1.68000e+01 1.50614e+01
6.30000e-01 1.70000e+01 7.58691e+00
6.30000e-01 1.72000e+01 -4.03989e+00
6.30000e-01 1.74000e+01 -2.22498e+01
6.30000e-01 1.76000e+01 -5.09876e+01
6.30000e-01 1.78000e+01 -9.63843e+01
6.30000e-01 1.80000e+01 -3.00000e+02
6.30000e-01 1.82000e+01 -3.00000e+02
6.30000e-01 1.84000e+01 -3.00000e+02
6.30000e-01 1.86000e+01 -3.00000e+02
6.30000e-01 1.88000e+01 -3.00000e+02
6.30000e-01 1.90000e+01 -3.00000e+02
6.30000e-01 1.92000e+01 -3.00000e+02
6.30000e-01 1.94000e+01 -3.00000e+02
6.30000e-01 1.96000e+01 -3.00000e+02
6.30000e-01 1.98000e+01 -3.00000e+02
6.30000e-01 2.00000e+01 -3.00000e+02
6.60002e-01 1.20000e+01 3.60143e+01
6.60002e-01 1.22000e+01 3.60080e+01
6.60002e-01 1.24000e+01 3.59983e+01
6.60002e-01 1.26000e+01 3.59835e+01
6.60002e-01 1.28000e+01 3.59612e+01
6.60002e-01 1.30000e+01 3.59279e+01
6.60002e-01 1.32000e+01 3.58787e+01
6.60002e-01 1.34000e+01 3.58074e+01
6.60002e-01 1.36000e+01 3.57046e+01
6.60002e-01 1.38000e+01 3.55603e+01
6.60002e-01 1.40000e+01 3.53627e+01
6.60002e-01 1.42000e+01 3.50997e+01
6.60002e-01 1.44000e+01 3.47663e+01
6.60002e-01 1.46000e+01 3.43669e+01
6.60002e-01 1.48000e+01 3.39107e+01
6.60002e-01 1.50000e+01 3.33251e+01
6.60002e-01 1.52000e+01 3.25982e+01
6.60002e-01 1.54000e+01 3.16787e+01
6.60002e-01 1.56000e+01 3.05267e+01
6.60002e-01 1.58000e+01 2.91098e+01
6.60002e-01 1.60000e+01 2.73986e+01
6.60002e-01 1.62000e+01 2.53178e+01
6.60002e-01 1.64000e+01 2.26417e+01
6.60002e-01 1.66000e+01 1.89092e+01
6.60002e-01 1.68000e+01 1.33626e+01
6.60002e-01 1.70000e+01 4.83704e+00
6.60002e-01 1.72000e+01 -8.44112e+00
6.60002e-01 1.74000e+01 -2.93495e+01
6.60002e-01 1.76000e+01 -6.23145e+01
6.60002e-01 1.78000e+01 -3.00000e+02
6.60002e-01 1.80000e+01 -3.00000e+02
6.60002e-01 1.82000e+01 -3.00000e+02
6.60002e-01 1.84000e+01 -3.00000e+02
6.60002e-01 1.86000e+01 -3.00000e+02
6.60002e-01 1.88000e+01 -3.00000e+02
6.60002e-01 1.90000e+01 -3.00000e+02
6.60002e-01 1.92000e+01 -3.00000e+02
6.60002e-01 1.94000e+01 -3.00000e+02
6.60002e-01 1.96000e+01 -3.00000e+02
6.60002e-01 1.98000e+01 -3.00000e+02
6.60002e-01 2.00000e+01 -3.00000e+02
6.90001e-01 1.20000e+01 3.61656e+01
6.90001e-01 1.22000e+01 3.61585e+01
6.90001e-01 1.24000e+01 3.61476e+01
6.90001e-01 1.26000e+01 3.61310e+01
6.90001e-01 1.28000e+01 3.61060e+01
6.90001e-01 1.30000e+01 3.60689e+01
6.90001e-01 1.32000e+01 3.60146e+01
6.90001e-01 1.34000e+01 3.59361e+01
6.90001e-01 1.36000e+01 3.58249e+01
6.90001e-01 1.38000e+01 3.56706e+01
6.90001e-01 1.40000e+01 3.54624e+01
6.90001e-01 1.42000e+01 3.51931e+01
6.90001e-01 1.44000e+01 3.48614e+01
6.90001e-01 1.46000e+01 3.44680e+01
6.90001e-01 1.48000e+01 3.39919e+01
6.90001e-01 1.50000e+01 3.33960e+01
6.90001e-01 1.52000e+01 3.26378e+01
6.90001e-01 1.54000e+01 3.16790e+01
6.90001e-01 1.56000e+01 3.04689e+01
6.90001e-01 1.58000e+01 2.89668e+01
6.90001e-01 1.60000e+01 2.71281e+01
6.90001e-01 1.62000e+01 2.48625e+01
6.90001e-01 1.64000e+01 2.19056e+01
6.90001e-01 1.66000e+01 1.77138e+01
6.90001e-01 1.68000e+01 1.14144e+01
6.90001e-01 1.70000e+01 1.67797e+00
6.90001e-01 1.72000e+01 -1.35363e+01
6.90001e-01 1.74000e+01 -3.75005e+01
6.90001e-01 1.76000e+01 -7.53196e+01
6.90001e-01 1.78000e+01 -3.00000e+02
6.90001e-01 1.80000e+01 -3.00000e+02
6.90001e-01 1.82000e+01 -3.00000e+02
6.90001e-01 1.84000e+01 -3.00000e+02
6.90001e-01 1.86000e+01 -3.00000e+02
6.90001e-01 1.88000e+01 -3.00000e+02
6.90001e-01 1.90000e+01 -3.00000e+02
6.90001e-01 1.92000e+01 -3.00000e+02
6.90001e-01 1.94000e+01 -3.00000e+02
6.90001e-01 1.96000e+01 -3.00000e+02
6.90001e-01 1.98000e+01 -3.00000e+02
6.90001e-01 2.00000e+01 -3.00000e+02
7.20002e-01 1.20000e+01 3.63206e+01
7.20002e-01 1.22000e+01 3.63126e+01
7.20002e-01 1.24000e+01 3.63005e+01
7.20002e-01 1.26000e+01 3.62820e+01
7.20002e-01 1.28000e+01 3.62543e+01
7.20002e-01 1.30000e+01 3.62135e+01
7.20002e-01 1.32000e+01 3.61541e+01
7.20002e-01 1.34000e+01 3.60691e+01
7.20002e-01 1.36000e+01 3.59502e+01
7.20002e-01 1.38000e+01 3.57879e+01
7.20002e-01 1.40000e+01 3.55731e+01
7.20002e-01 1.42000e+01 3.53033e+01
7.20002e-01 1.44000e+01 3.49766e+01
7.20002e-01 1.46000e+01 3.45806e+01
7.20002e-01 1.48000e+01 3.40914e+01
7.20002e-01 1.50000e+01 3.34699e+01
7.20002e-01 1.52000e+01 3.26789e+01
7.20002e-01 1.54000e+01 3.16739e+01
7.20002e-01 1.56000e+01 3.04043e+01
7.20002e-01 1.58000e+01 2.88151e+01
7.20002e-01 1.60000e+01 2.68438e+01
7.20002e-01 1.62000e+01 2.43732e+01
7.20002e-01 1.64000e+01 2.10893e+01
7.20002e-01 1.66000e+01 1.63607e+01
7.20002e-01 1.68000e+01 9.18999e+00
7.20002e-01 1.70000e+01 -1.94044e+00
7.20002e-01 1.72000e+01 -1.93880e+01
7.20002e-01 1.74000e+01 -4.68652e+01
7.20002e-01 1.76000e+01 -9.02600e+01
7.20002e-01 1.78000e+01 -3.00000e+02
7.20002e-01 1.80000e+01 -3.00000e+02
7.20002e-01 1.82000e+01 -3.00000e+02
7.20002e-01 1.84000e+01 -3.00000e+02
7.20002e-01 1.86000e+01 -3.00000e+02
7.20002e-01 1.88000e+01 -3.00000e+02
7.20002e-01 1.90000e+01 -3.00000e+02
7.20002e-01 1.92000e+01 -3.00000e+02
7.20002e-01 1.94000e+01 -3.00000e+02
7.20002e-01 1.96000e+01 -3.00000e+02
7.20002e-01 1.98000e+01 -3.00000e+02
7.20002e-01 2.00000e+01 -3.00000e+02
7.49999e-01 1.20000e+01 3.64795e+01
7.49999e-01 1.22000e+01 3.64707e+01
7.49999e-01 1.24000e+01 3.64572e+01
7.49999e-01 1.26000e+01 3.64368e+01
7.49999e-01 1.28000e+01 3.64065e+01
7.49999e-01 1.30000e+01 3.63620e+01
7.49999e-01 1.32000e+01 3.62977e+01
7.49999e-01 1.34000e+01 3.62069e+01
7.49999e-01 1.36000e+01 3.60815e+01
7.49999e-01 1.38000e+01 3.59136e+01
7.49999e-01 1.40000e+01 3.56970e+01
7.49999e-01 1.42000e+01 3.54283e+01
7.49999e-01 1.44000e+01 3.51016e+01
7.49999e-01 1.46000e+01 3.46990e+01
7.49999e-01 1.48000e+01 3.41907e+01
7.49999e-01 1.50000e+01 3.35429e+01
7.49999e-01 1.52000e+01 3.27165e+01
7.49999e-01 1.54000e+01 3.16651e+01
7.49999e-01 1.56000e+01 3.03331e+01
7.49999e-01 1.58000e+01 2.86550e+01
7.49999e-01 1.60000e+01 2.65481e+01
7.49999e-01 1.62000e+01 2.38556e+01
7.49999e-01 1.64000e+01 2.01967e+01
7.49999e-01 1.66000e+01 1.48460e+01
7.49999e-01 1.68000e+01 6.67025e+00
7.49999e-01 1.70000e+01 -6.06292e+00
7.49999e-01 1.72000e+01 -2.60332e+01
7.49999e-01 1.74000e+01 -5.75454e+01
7.49999e-01 1.76000e+01 -3.00000e+02
7.49999e-01 1.78000e+01 -3.00000e+02
7.49999e-01 1.80000e+01 -3.00000e+02
7.49999e-01 1.82000e+01 -3.00000e+02
7.49999e-01 1.84000e+01 -3.00000e+02
7.49999e-01 1.86000e+01 -3.00000e+02
7.49999e-01 1.88000e+01 -3.00000e+02
7.49999e-01 1.90000e+01 -3.00000e+02
7.49999e-01 1.92000e+01 -3.00000e+02
7.49999e-01 1.94000e+01 -3.00000e+02
7.49999e-01 1.96000e+01 -3.00000e+02
7.49999e-01 1.98000e+01 -3.00000e+02
7.49999e-01 2.00000e+01 -3.00000e+02
7.80000e-01 1.20000e+01 3.66430e+01
7.80000e-01 1.22000e+01 3.66333e+01
7.80000e-01 1.24000e+01 3.66185e+01
7.80000e-01 1.26000e+01 3.65963e+01
7.80000e-01 1.28000e+01 3.65633e+01
7.80000e-01 1.30000e+01 3.65153e+01
7.80000e-01 1.32000e+01 3.64466e+01
7.80000e-01 1.34000e+01 3.63506e+01
7.80000e-01 1.36000e+01 3.62201e+01
7.80000e-01 1.38000e+01 3.60484e+01
7.80000e-01 1.40000e+01 3.58305e+01
7.80000e-01 1.42000e+01 3.55615e+01
7.80000e-01 1.44000e+01 3.52301e+01
7.80000e-01 1.46000e+01 3.48142e+01
7.80000e-01 1.48000e+01 3.42846e+01
7.80000e-01 1.50000e+01 3.36083e+01
7.80000e-01 1.52000e+01 3.27448e+01
7.80000e-01 1.54000e+01 3.16453e+01
7.80000e-01 1.56000e+01 3.02488e+01
7.80000e-01 1.58000e+01 2.84804e+01
7.80000e-01 1.60000e+01 2.62353e+01
7.80000e-01 1.62000e+01 2.33039e+01
7.80000e-01 1.64000e+01 1.92206e+01
7.80000e-01 1.66000e+01 1.31558e+01
7.80000e-01 1.68000e+01 3.82506e+00
7.80000e-01 1.70000e+01 -1.04919e+01
7.80000e-01 1.72000e+01 -3.34064e+01
7.80000e-01 1.74000e+01 -6.95531e+01
7.80000e-01 1.76000e+01 -3.00000e+02
7.80000e-01 1.78000e+01 -3.00000e+02
7.80000e-01 1.80000e+01 -3.00000e+02
7.80000e-01 1.82000e+01 -3.00000e+02
7.80000e-01 1.84000e+01 -3.00000e+02
7.80000e-01 1.86000e+01 -3.00000e+02
7.80000e-01 1.88000e+01 -3.00000e+02
7.80000e-01 1.90000e+01 -3.00000e+02
7.80000e-01 1.92000e+01 -3.00000e+02
7.80000e-01 1.94000e+01 -3.00000e+02
7.80000e-01 1.96000e+01 -3.00000e+02
7.80000e-01 1.98000e+01 -3.00000e+02
7.80000e-01 2.00000e+01 -3.00000e+02
8.09997e-01 1.20000e+01 3.68110e+01
8.09997e-01 1.22000e+01 3.68005e+01
8.09997e-01 1.24000e+01 3.67845e+01
8.09997e-01 1.26000e+01 3.67606e+01
8.09997e-01 1.28000e+01 3.67254e+01
8.09997e-01 1.30000e+01 3.66745e+01
8.09997e-01 1.32000e+01 3.66023e+01
8.09997e-01 1.34000e+01 3.65026e+01
8.09997e-01 1.36000e+01 3.63691e+01
8.09997e-01 1.38000e+01 3.61957e+01
8.09997e-01 1.40000e+01 3.59772e+01
8.09997e-01 1.42000e+01 3.57052e+01
8.09997e-01 1.44000e+01 3.53642e+01
8.09997e-01 1.46000e+01 3.49306e+01
8.09997e-01 1.48000e+01 3.43765e+01
8.09997e-01 1.50000e+01 3.36681e+01
8.09997e-01 1.52000e+01 3.27637e+01
8.09997e-01 1.54000e+01 3.16111e+01
8.09997e-01 1.56000e+01 3.01449e+01
8.09997e-01 1.58000e+01 2.82808e+01
8.09997e-01 1.60000e+01 2.58870e+01
8.09997e-01 1.62000e+01 2.26878e+01
8.09997e-01 1.64000e+01 1.81187e+01
8.09997e-01 1.66000e+01 1.12344e+01
8.09997e-01 1.68000e+01 5.78296e-01
8.09997e-01 1.70000e+01 -1.57969e+01
8.09997e-01 1.72000e+01 -4.20651e+01
8.09997e-01 1.74000e+01 -8.35328e+01
8.09997e-01 1.76000e+01 -3.00000e+02
8.09997e-01 1.78000e+01 -3.00000e+02
8.09997e-01 1.80000e+01 -3.00000e+02
8.09997e-01 1.82000e+01 -3.00000e+02
8.09997e-01 1.84000e+01 -3.00000e+02
