# log10(mAp[MeV]), log10(r[cm]), log10(dQ/dr[erg/cm/MeV])
6.00175e-02 1.24000e+01 3.33258e+01
6.00175e-02 1.26000e+01 3.33249e+01
6.00175e-02 1.28000e+01 3.33235e+01
6.00175e-02 1.30000e+01 3.33215e+01
6.00175e-02 1.32000e+01 3.33178e+01
6.00175e-02 1.34000e+01 3.33127e+01
6.00175e-02 1.36000e+01 3.33054e+01
6.00175e-02 1.38000e+01 3.32944e+01
6.00175e-02 1.40000e+01 3.32782e+01
6.00175e-02 1.42000e+01 3.32558e+01
6.00175e-02 1.44000e+01 3.32221e+01
6.00175e-02 1.46000e+01 3.31766e+01
6.00175e-02 1.48000e+01 3.31115e+01
6.00175e-02 1.50000e+01 3.30254e+01
6.00175e-02 1.52000e+01 3.29025e+01
6.00175e-02 1.54000e+01 3.27311e+01
6.00175e-02 1.56000e+01 3.24876e+01
6.00175e-02 1.58000e+01 3.21383e+01
6.00175e-02 1.60000e+01 3.16340e+01
6.00175e-02 1.62000e+01 3.09113e+01
6.00175e-02 1.64000e+01 2.99085e+01
6.00175e-02 1.66000e+01 2.87387e+01
6.00175e-02 1.68000e+01 2.78342e+01
6.00175e-02 1.70000e+01 2.69847e+01
6.00175e-02 1.72000e+01 2.59593e+01
6.00175e-02 1.74000e+01 2.46580e+01
6.00175e-02 1.76000e+01 2.29236e+01
6.00175e-02 1.78000e+01 2.04794e+01
6.00175e-02 1.80000e+01 1.68648e+01
6.00175e-02 1.82000e+01 1.13500e+01
6.00175e-02 1.84000e+01 2.79037e+00
6.00175e-02 1.86000e+01 -1.06071e+01
6.00175e-02 1.88000e+01 -3.16942e+01
6.00175e-02 1.90000e+01 -6.49634e+01
6.00175e-02 1.92000e+01 -3.00000e+02
6.00175e-02 1.94000e+01 -3.00000e+02
6.00175e-02 1.96000e+01 -3.00000e+02
6.00175e-02 1.98000e+01 -3.00000e+02
6.00175e-02 2.00000e+01 -3.00000e+02
9.00110e-02 1.20000e+01 3.35141e+01
9.00110e-02 1.22000e+01 3.35137e+01
9.00110e-02 1.24000e+01 3.35130e+01
9.00110e-02 1.26000e+01 3.35119e+01
9.00110e-02 1.28000e+01 3.35088e+01
9.00110e-02 1.30000e+01 3.35070e+01
9.00110e-02 1.32000e+01 3.35032e+01
9.00110e-02 1.34000e+01 3.34971e+01
9.00110e-02 1.36000e+01 3.34884e+01
9.00110e-02 1.38000e+01 3.34759e+01
9.00110e-02 1.40000e+01 3.34561e+01
9.00110e-02 1.42000e+01 3.34196e+01
9.00110e-02 1.44000e+01 3.33851e+01
9.00110e-02 1.46000e+01 3.33295e+01
9.00110e-02 1.48000e+01 3.32478e+01
9.00110e-02 1.50000e+01 3.31394e+01
9.00110e-02 1.52000e+01 3.29866e+01
9.00110e-02 1.54000e+01 3.27683e+01
9.00110e-02 1.56000e+01 3.24561e+01
9.00110e-02 1.58000e+01 3.20079e+01
9.00110e-02 1.60000e+01 3.13645e+01
9.00110e-02 1.62000e+01 3.04600e+01
9.00110e-02 1.64000e+01 2.93209e+01
9.00110e-02 1.66000e+01 2.83470e+01
9.00110e-02 1.68000e+01 2.75352e+01
9.00110e-02 1.70000e+01 2.65856e+01
9.00110e-02 1.72000e+01 2.53955e+01
9.00110e-02 1.74000e+01 2.38364e+01
9.00110e-02 1.76000e+01 2.16802e+01
9.00110e-02 1.78000e+01 1.85382e+01
9.00110e-02 1.80000e+01 1.37868e+01
9.00110e-02 1.82000e+01 6.44676e+00
9.00110e-02 1.84000e+01 -5.01919e+00
9.00110e-02 1.86000e+01 -2.30282e+01
9.00110e-02 1.88000e+01 -5.14260e+01
9.00110e-02 1.90000e+01 -9.62947e+01
9.00110e-02 1.92000e+01 -3.00000e+02
9.00110e-02 1.94000e+01 -3.00000e+02
9.00110e-02 1.96000e+01 -3.00000e+02
9.00110e-02 1.98000e+01 -3.00000e+02
9.00110e-02 2.00000e+01 -3.00000e+02
1.20014e-01 1.20000e+01 3.36699e+01
1.20014e-01 1.22000e+01 3.36694e+01
1.20014e-01 1.24000e+01 3.36687e+01
1.20014e-01 1.26000e+01 3.36672e+01
1.20014e-01 1.28000e+01 3.36652e+01
1.20014e-01 1.30000e+01 3.36618e+01
1.20014e-01 1.32000e+01 3.36566e+01
1.20014e-01 1.34000e+01 3.36491e+01
1.20014e-01 1.36000e+01 3.36387e+01
1.20014e-01 1.38000e+01 3.36237e+01
1.20014e-01 1.40000e+01 3.35993e+01
1.20014e-01 1.42000e+01 3.35643e+01
1.20014e-01 1.44000e+01 3.35169e+01
1.20014e-01 1.46000e+01 3.34513e+01
1.20014e-01 1.48000e+01 3.33561e+01
1.20014e-01 1.50000e+01 3.32228e+01
1.20014e-01 1.52000e+01 3.30410e+01
1.20014e-01 1.54000e+01 3.27803e+01
1.20014e-01 1.56000e+01 3.24030e+01
1.20014e-01 1.58000e+01 3.18635e+01
1.20014e-01 1.60000e+01 3.10887e+01
1.20014e-01 1.62000e+01 3.00505e+01
1.20014e-01 1.64000e+01 2.89725e+01
1.20014e-01 1.66000e+01 2.81569e+01
1.20014e-01 1.68000e+01 2.72982e+01
1.20014e-01 1.70000e+01 2.62426e+01
1.20014e-01 1.72000e+01 2.48899e+01
1.20014e-01 1.74000e+01 2.30693e+01
1.20014e-01 1.76000e+01 2.04807e+01
1.20014e-01 1.78000e+01 1.66289e+01
1.20014e-01 1.80000e+01 1.07317e+01
1.20014e-01 1.82000e+01 1.56207e+00
1.20014e-01 1.84000e+01 -1.28039e+01
1.20014e-01 1.86000e+01 -3.54264e+01
1.20014e-01 1.88000e+01 -7.11311e+01
1.20014e-01 1.90000e+01 -3.00000e+02
1.20014e-01 1.92000e+01 -3.00000e+02
1.20014e-01 1.94000e+01 -3.00000e+02
1.20014e-01 1.96000e+01 -3.00000e+02
1.20014e-01 1.98000e+01 -3.00000e+02
1.20014e-01 2.00000e+01 -3.00000e+02
1.49988e-01 1.20000e+01 3.38120e+01
1.49988e-01 1.22000e+01 3.38114e+01
1.49988e-01 1.24000e+01 3.38115e+01
1.49988e-01 1.26000e+01 3.38113e+01
1.49988e-01 1.28000e+01 3.38088e+01
1.49988e-01 1.30000e+01 3.38051e+01
1.49988e-01 1.32000e+01 3.37984e+01
1.49988e-01 1.34000e+01 3.37879e+01
1.49988e-01 1.36000e+01 3.37752e+01
1.49988e-01 1.38000e+01 3.37547e+01
1.49988e-01 1.40000e+01 3.37283e+01
1.49988e-01 1.42000e+01 3.36890e+01
1.49988e-01 1.44000e+01 3.36340e+01
1.49988e-01 1.46000e+01 3.35594e+01
1.49988e-01 1.48000e+01 3.34522e+01
1.49988e-01 1.50000e+01 3.32991e+01
1.49988e-01 1.52000e+01 3.30800e+01
1.49988e-01 1.54000e+01 3.27725e+01
1.49988e-01 1.56000e+01 3.23286e+01
1.49988e-01 1.58000e+01 3.16917e+01
1.49988e-01 1.60000e+01 3.08035e+01
1.49988e-01 1.62000e+01 2.97129e+01
1.49988e-01 1.64000e+01 2.87963e+01
1.49988e-01 1.66000e+01 2.80078e+01
1.49988e-01 1.68000e+01 2.70785e+01
1.49988e-01 1.70000e+01 2.59128e+01
1.49988e-01 1.72000e+01 2.43884e+01
1.49988e-01 1.74000e+01 2.22869e+01
1.49988e-01 1.76000e+01 1.92340e+01
1.49988e-01 1.78000e+01 1.46264e+01
1.49988e-01 1.80000e+01 7.51637e+00
1.49988e-01 1.82000e+01 -3.58399e+00
1.49988e-01 1.84000e+01 -2.10132e+01
1.49988e-01 1.86000e+01 -4.84919e+01
1.49988e-01 1.88000e+01 -9.19017e+01
1.49988e-01 1.90000e+01 -3.00000e+02
1.49988e-01 1.92000e+01 -3.00000e+02
1.49988e-01 1.94000e+01 -3.00000e+02
1.49988e-01 1.96000e+01 -3.00000e+02
1.49988e-01 1.98000e+01 -3.00000e+02
1.49988e-01 2.00000e+01 -3.00000e+02
1.80011e-01 1.20000e+01 3.39513e+01
1.80011e-01 1.22000e+01 3.39507e+01
1.80011e-01 1.24000e+01 3.39496e+01
1.80011e-01 1.26000e+01 3.39477e+01
1.80011e-01 1.28000e+01 3.39452e+01
1.80011e-01 1.30000e+01 3.39399e+01
1.80011e-01 1.32000e+01 3.39341e+01
1.80011e-01 1.34000e+01 3.39248e+01
1.80011e-01 1.36000e+01 3.39096e+01
1.80011e-01 1.38000e+01 3.38845e+01
1.80011e-01 1.40000e+01 3.38505e+01
1.80011e-01 1.42000e+01 3.38056e+01
1.80011e-01 1.44000e+01 3.37392e+01
1.80011e-01 1.46000e+01 3.36509e+01
1.80011e-01 1.48000e+01 3.35337e+01
1.80011e-01 1.50000e+01 3.33573e+01
1.80011e-01 1.52000e+01 3.31073e+01
1.80011e-01 1.54000e+01 3.27503e+01
1.80011e-01 1.56000e+01 3.22355e+01
1.80011e-01 1.58000e+01 3.15032e+01
1.80011e-01 1.60000e+01 3.05208e+01
1.80011e-01 1.62000e+01 2.94855e+01
1.80011e-01 1.64000e+01 2.86888e+01
1.80011e-01 1.66000e+01 2.78656e+01
1.80011e-01 1.68000e+01 2.68580e+01
1.80011e-01 1.70000e+01 2.55736e+01
1.80011e-01 1.72000e+01 2.38604e+01
1.80011e-01 1.74000e+01 2.14476e+01
1.80011e-01 1.76000e+01 1.78829e+01
1.80011e-01 1.78000e+01 1.24476e+01
1.80011e-01 1.80000e+01 4.01452e+00
1.80011e-01 1.82000e+01 -9.18213e+00
1.80011e-01 1.84000e+01 -2.99510e+01
1.80011e-01 1.86000e+01 -6.27156e+01
1.80011e-01 1.88000e+01 -3.00000e+02
1.80011e-01 1.90000e+01 -3.00000e+02
1.80011e-01 1.92000e+01 -3.00000e+02
1.80011e-01 1.94000e+01 -3.00000e+02
1.80011e-01 1.96000e+01 -3.00000e+02
1.80011e-01 1.98000e+01 -3.00000e+02
1.80011e-01 2.00000e+01 -3.00000e+02
2.09997e-01 1.20000e+01 3.40821e+01
2.09997e-01 1.22000e+01 3.40813e+01
2.09997e-01 1.24000e+01 3.40800e+01
2.09997e-01 1.26000e+01 3.40779e+01
2.09997e-01 1.28000e+01 3.40745e+01
2.09997e-01 1.30000e+01 3.40698e+01
2.09997e-01 1.32000e+01 3.40630e+01
2.09997e-01 1.34000e+01 3.40513e+01
2.09997e-01 1.36000e+01 3.40343e+01
2.09997e-01 1.38000e+01 3.40100e+01
2.09997e-01 1.40000e+01 3.39757e+01
2.09997e-01 1.42000e+01 3.39254e+01
2.09997e-01 1.44000e+01 3.38517e+01
2.09997e-01 1.46000e+01 3.37511e+01
2.09997e-01 1.48000e+01 3.36081e+01
2.09997e-01 1.50000e+01 3.34056e+01
2.09997e-01 1.52000e+01 3.31207e+01
2.09997e-01 1.54000e+01 3.27048e+01
2.09997e-01 1.56000e+01 3.21159e+01
2.09997e-01 1.58000e+01 3.12965e+01
2.09997e-01 1.60000e+01 3.02689e+01
2.09997e-01 1.62000e+01 2.93573e+01
2.09997e-01 1.64000e+01 2.85965e+01
2.09997e-01 1.66000e+01 2.77194e+01
2.09997e-01 1.68000e+01 2.66265e+01
2.09997e-01 1.70000e+01 2.52114e+01
2.09997e-01 1.72000e+01 2.32868e+01
2.09997e-01 1.74000e+01 2.05247e+01
2.09997e-01 1.76000e+01 1.63893e+01
2.09997e-01 1.78000e+01 1.00358e+01
2.09997e-01 1.80000e+01 1.39307e-01
2.09997e-01 1.82000e+01 -1.53803e+01
2.09997e-01 1.84000e+01 -3.98317e+01
2.09997e-01 1.86000e+01 -7.84377e+01
2.09997e-01 1.88000e+01 -3.00000e+02
2.09997e-01 1.90000e+01 -3.00000e+02
2.09997e-01 1.92000e+01 -3.00000e+02
2.09997e-01 1.94000e+01 -3.00000e+02
2.09997e-01 1.96000e+01 -3.00000e+02
2.09997e-01 1.98000e+01 -3.00000e+02
2.09997e-01 2.00000e+01 -3.00000e+02
2.40000e-01 1.20000e+01 3.42088e+01
2.40000e-01 1.22000e+01 3.42079e+01
2.40000e-01 1.24000e+01 3.42057e+01
2.40000e-01 1.26000e+01 3.42020e+01
2.40000e-01 1.28000e+01 3.41984e+01
2.40000e-01 1.30000e+01 3.41931e+01
2.40000e-01 1.32000e+01 3.41843e+01
2.40000e-01 1.34000e+01 3.41726e+01
2.40000e-01 1.36000e+01 3.41551e+01
2.40000e-01 1.38000e+01 3.41260e+01
2.40000e-01 1.40000e+01 3.40862e+01
2.40000e-01 1.42000e+01 3.40276e+01
2.40000e-01 1.44000e+01 3.39461e+01
2.40000e-01 1.46000e+01 3.38317e+01
2.40000e-01 1.48000e+01 3.36726e+01
2.40000e-01 1.50000e+01 3.34431e+01
2.40000e-01 1.52000e+01 3.31174e+01
2.40000e-01 1.54000e+01 3.26479e+01
2.40000e-01 1.56000e+01 3.19832e+01
2.40000e-01 1.58000e+01 3.10836e+01
2.40000e-01 1.60000e+01 3.00856e+01
2.40000e-01 1.62000e+01 2.92837e+01
2.40000e-01 1.64000e+01 2.85028e+01
2.40000e-01 1.66000e+01 2.75626e+01
2.40000e-01 1.68000e+01 2.63754e+01
2.40000e-01 1.70000e+01 2.48136e+01
2.40000e-01 1.72000e+01 2.26488e+01
2.40000e-01 1.74000e+01 1.94907e+01
2.40000e-01 1.76000e+01 1.47122e+01
2.40000e-01 1.78000e+01 7.32832e+00
2.40000e-01 1.80000e+01 -4.20749e+00
2.40000e-01 1.82000e+01 -2.23273e+01
2.40000e-01 1.84000e+01 -5.09009e+01
2.40000e-01 1.86000e+01 -9.60487e+01
2.40000e-01 1.88000e+01 -3.00000e+02
2.40000e-01 1.90000e+01 -3.00000e+02
2.40000e-01 1.92000e+01 -3.00000e+02
2.40000e-01 1.94000e+01 -3.00000e+02
2.40000e-01 1.96000e+01 -3.00000e+02
2.40000e-01 1.98000e+01 -3.00000e+02
2.40000e-01 2.00000e+01 -3.00000e+02
2.70003e-01 1.20000e+01 3.43372e+01
2.70003e-01 1.22000e+01 3.43361e+01
2.70003e-01 1.24000e+01 3.43334e+01
2.70003e-01 1.26000e+01 3.43293e+01
2.70003e-01 1.28000e+01 3.43265e+01
2.70003e-01 1.30000e+01 3.43202e+01
2.70003e-01 1.32000e+01 3.43102e+01
2.70003e-01 1.34000e+01 3.42970e+01
2.70003e-01 1.36000e+01 3.42758e+01
2.70003e-01 1.38000e+01 3.42433e+01
2.70003e-01 1.40000e+01 3.41986e+01
2.70003e-01 1.42000e+01 3.41342e+01
2.70003e-01 1.44000e+01 3.40423e+01
2.70003e-01 1.46000e+01 3.39124e+01
2.70003e-01 1.48000e+01 3.37288e+01
2.70003e-01 1.50000e+01 3.34722e+01
2.70003e-01 1.52000e+01 3.30956e+01
2.70003e-01 1.54000e+01 3.25672e+01
2.70003e-01 1.56000e+01 3.18248e+01
2.70003e-01 1.58000e+01 3.08809e+01
2.70003e-01 1.60000e+01 2.99708e+01
2.70003e-01 1.62000e+01 2.92223e+01
2.70003e-01 1.64000e+01 2.84005e+01
2.70003e-01 1.66000e+01 2.73900e+01
2.70003e-01 1.68000e+01 2.60976e+01
2.70003e-01 1.70000e+01 2.43690e+01
2.70003e-01 1.72000e+01 2.19295e+01
2.70003e-01 1.74000e+01 1.83205e+01
2.70003e-01 1.76000e+01 1.28135e+01
2.70003e-01 1.78000e+01 4.26603e+00
2.70003e-01 1.80000e+01 -9.11248e+00
2.70003e-01 1.82000e+01 -3.01696e+01
2.70003e-01 1.84000e+01 -6.33913e+01
2.70003e-01 1.86000e+01 -3.00000e+02
2.70003e-01 1.88000e+01 -3.00000e+02
2.70003e-01 1.90000e+01 -3.00000e+02
2.70003e-01 1.92000e+01 -3.00000e+02
2.70003e-01 1.94000e+01 -3.00000e+02
2.70003e-01 1.96000e+01 -3.00000e+02
2.70003e-01 1.98000e+01 -3.00000e+02
2.70003e-01 2.00000e+01 -3.00000e+02
3.00008e-01 1.20000e+01 3.44656e+01
3.00008e-01 1.22000e+01 3.44643e+01
3.00008e-01 1.24000e+01 3.44637e+01
3.00008e-01 1.26000e+01 3.44606e+01
3.00008e-01 1.28000e+01 3.44559e+01
3.00008e-01 1.30000e+01 3.44485e+01
3.00008e-01 1.32000e+01 3.44383e+01
3.00008e-01 1.34000e+01 3.44224e+01
3.00008e-01 1.36000e+01 3.44009e+01
3.00008e-01 1.38000e+01 3.43641e+01
3.00008e-01 1.40000e+01 3.43156e+01
3.00008e-01 1.42000e+01 3.42373e+01
3.00008e-01 1.44000e+01 3.41313e+01
3.00008e-01 1.46000e+01 3.39856e+01
3.00008e-01 1.48000e+01 3.37807e+01
3.00008e-01 1.50000e+01 3.34863e+01
3.00008e-01 1.52000e+01 3.30661e+01
3.00008e-01 1.54000e+01 3.24719e+01
3.00008e-01 1.56000e+01 3.16707e+01
3.00008e-01 1.58000e+01 3.07285e+01
3.00008e-01 1.60000e+01 2.99106e+01
3.00008e-01 1.62000e+01 2.91593e+01
3.00008e-01 1.64000e+01 2.82858e+01
3.00008e-01 1.66000e+01 2.71971e+01
3.00008e-01 1.68000e+01 2.57860e+01
3.00008e-01 1.70000e+01 2.38661e+01
3.00008e-01 1.72000e+01 2.11112e+01
3.00008e-01 1.74000e+01 1.69872e+01
3.00008e-01 1.76000e+01 1.06518e+01
3.00008e-01 1.78000e+01 7.84129e-01
3.00008e-01 1.80000e+01 -1.46899e+01
3.00008e-01 1.82000e+01 -3.90689e+01
3.00008e-01 1.84000e+01 -7.75601e+01
3.00008e-01 1.86000e+01 -3.00000e+02
3.00008e-01 1.88000e+01 -3.00000e+02
3.00008e-01 1.90000e+01 -3.00000e+02
3.00008e-01 1.92000e+01 -3.00000e+02
3.00008e-01 1.94000e+01 -3.00000e+02
3.00008e-01 1.96000e+01 -3.00000e+02
3.00008e-01 1.98000e+01 -3.00000e+02
3.00008e-01 2.00000e+01 -3.00000e+02
3.30008e-01 1.20000e+01 3.45855e+01
3.30008e-01 1.22000e+01 3.45841e+01
3.30008e-01 1.24000e+01 3.45819e+01
3.30008e-01 1.26000e+01 3.45785e+01
3.30008e-01 1.28000e+01 3.45720e+01
3.30008e-01 1.30000e+01 3.45639e+01
3.30008e-01 1.32000e+01 3.45522e+01
3.30008e-01 1.34000e+01 3.45327e+01
3.30008e-01 1.36000e+01 3.45084e+01
3.30008e-01 1.38000e+01 3.44702e+01
3.30008e-01 1.40000e+01 3.44138e+01
3.30008e-01 1.42000e+01 3.43325e+01
3.30008e-01 1.44000e+01 3.42160e+01
3.30008e-01 1.46000e+01 3.40540e+01
3.30008e-01 1.48000e+01 3.38207e+01
3.30008e-01 1.50000e+01 3.34871e+01
3.30008e-01 1.52000e+01 3.30178e+01
3.30008e-01 1.54000e+01 3.23603e+01
3.30008e-01 1.56000e+01 3.15190e+01
3.30008e-01 1.58000e+01 3.06278e+01
3.30008e-01 1.60000e+01 2.98666e+01
3.30008e-01 1.62000e+01 2.90879e+01
3.30008e-01 1.64000e+01 2.81554e+01
3.30008e-01 1.66000e+01 2.69792e+01
3.30008e-01 1.68000e+01 2.54330e+01
3.30008e-01 1.70000e+01 2.32930e+01
3.30008e-01 1.72000e+01 2.01752e+01
3.30008e-01 1.74000e+01 1.54619e+01
3.30008e-01 1.76000e+01 8.18239e+00
3.30008e-01 1.78000e+01 -3.18760e+00
3.30008e-01 1.80000e+01 -2.10446e+01
3.30008e-01 1.82000e+01 -4.92014e+01
3.30008e-01 1.84000e+01 -9.36875e+01
3.30008e-01 1.86000e+01 -3.00000e+02
3.30008e-01 1.88000e+01 -3.00000e+02
3.30008e-01 1.90000e+01 -3.00000e+02
3.30008e-01 1.92000e+01 -3.00000e+02
3.30008e-01 1.94000e+01 -3.00000e+02
3.30008e-01 1.96000e+01 -3.00000e+02
3.30008e-01 1.98000e+01 -3.00000e+02
3.30008e-01 2.00000e+01 -3.00000e+02
3.60006e-01 1.20000e+01 3.47102e+01
3.60006e-01 1.22000e+01 3.47083e+01
3.60006e-01 1.24000e+01 3.47073e+01
3.60006e-01 1.26000e+01 3.47036e+01
3.60006e-01 1.28000e+01 3.46959e+01
3.60006e-01 1.30000e+01 3.46864e+01
3.60006e-01 1.32000e+01 3.46745e+01
3.60006e-01 1.34000e+01 3.46560e+01
3.60006e-01 1.36000e+01 3.46263e+01
3.60006e-01 1.38000e+01 3.45801e+01
3.60006e-01 1.40000e+01 3.45151e+01
3.60006e-01 1.42000e+01 3.44252e+01
3.60006e-01 1.44000e+01 3.42956e+01
3.60006e-01 1.46000e+01 3.41068e+01
3.60006e-01 1.48000e+01 3.38481e+01
3.60006e-01 1.50000e+01 3.34747e+01
3.60006e-01 1.52000e+01 3.29550e+01
3.60006e-01 1.54000e+01 3.22409e+01
3.60006e-01 1.56000e+01 3.13867e+01
3.60006e-01 1.58000e+01 3.05667e+01
3.60006e-01 1.60000e+01 2.98255e+01
3.60006e-01 1.62000e+01 2.90051e+01
3.60006e-01 1.64000e+01 2.80061e+01
3.60006e-01 1.66000e+01 2.67315e+01
3.60006e-01 1.68000e+01 2.50304e+01
3.60006e-01 1.70000e+01 2.26359e+01
3.60006e-01 1.72000e+01 1.91006e+01
3.60006e-01 1.74000e+01 1.37123e+01
3.60006e-01 1.76000e+01 5.35434e+00
3.60006e-01 1.78000e+01 -7.72875e+00
3.60006e-01 1.80000e+01 -2.83034e+01
3.60006e-01 1.82000e+01 -6.07685e+01
3.60006e-01 1.84000e+01 -3.00000e+02
3.60006e-01 1.86000e+01 -3.00000e+02
3.60006e-01 1.88000e+01 -3.00000e+02
3.60006e-01 1.90000e+01 -3.00000e+02
3.60006e-01 1.92000e+01 -3.00000e+02
3.60006e-01 1.94000e+01 -3.00000e+02
3.60006e-01 1.96000e+01 -3.00000e+02
3.60006e-01 1.98000e+01 -3.00000e+02
3.60006e-01 2.00000e+01 -3.00000e+02
3.89998e-01 1.20000e+01 3.48351e+01
3.89998e-01 1.22000e+01 3.48332e+01
3.89998e-01 1.24000e+01 3.48303e+01
3.89998e-01 1.26000e+01 3.48259e+01
3.89998e-01 1.28000e+01 3.48164e+01
3.89998e-01 1.30000e+01 3.48062e+01
3.89998e-01 1.32000e+01 3.47915e+01
3.89998e-01 1.34000e+01 3.47714e+01
3.89998e-01 1.36000e+01 3.47377e+01
3.89998e-01 1.38000e+01 3.46883e+01
3.89998e-01 1.40000e+01 3.46141e+01
3.89998e-01 1.42000e+01 3.45122e+01
3.89998e-01 1.44000e+01 3.43711e+01
3.89998e-01 1.46000e+01 3.41629e+01
3.89998e-01 1.48000e+01 3.38676e+01
3.89998e-01 1.50000e+01 3.34509e+01
3.89998e-01 1.52000e+01 3.28730e+01
3.89998e-01 1.54000e+01 3.21253e+01
3.89998e-01 1.56000e+01 3.12994e+01
3.89998e-01 1.58000e+01 3.05355e+01
3.89998e-01 1.60000e+01 2.97772e+01
3.89998e-01 1.62000e+01 2.89080e+01
3.89998e-01 1.64000e+01 2.78348e+01
3.89998e-01 1.66000e+01 2.64485e+01
3.89998e-01 1.68000e+01 2.45688e+01
3.89998e-01 1.70000e+01 2.18802e+01
3.89998e-01 1.72000e+01 1.78642e+01
3.89998e-01 1.74000e+01 1.17025e+01
3.89998e-01 1.76000e+01 2.11136e+00
3.89998e-01 1.78000e+01 -1.29240e+01
3.89998e-01 1.80000e+01 -3.66073e+01
3.89998e-01 1.82000e+01 -7.39947e+01
3.89998e-01 1.84000e+01 -3.00000e+02
3.89998e-01 1.86000e+01 -3.00000e+02
3.89998e-01 1.88000e+01 -3.00000e+02
3.89998e-01 1.90000e+01 -3.00000e+02
3.89998e-01 1.92000e+01 -3.00000e+02
3.89998e-01 1.94000e+01 -3.00000e+02
3.89998e-01 1.96000e+01 -3.00000e+02
