# log10(mAp[MeV]), log10(r[cm]), log10(dQ/dr[erg/cm/MeV])
4.20005e-01 1.20000e+01 2.67485e+01
4.20005e-01 1.22000e+01 2.67485e+01
4.20005e-01 1.24000e+01 2.67485e+01
4.20005e-01 1.26000e+01 2.67485e+01
4.20005e-01 1.28000e+01 2.67485e+01
4.20005e-01 1.30000e+01 2.67485e+01
4.20005e-01 1.32000e+01 2.67485e+01
4.20005e-01 1.34000e+01 2.67485e+01
4.20005e-01 1.36000e+01 2.67485e+01
4.20005e-01 1.38000e+01 2.67485e+01
4.20005e-01 1.40000e+01 2.67485e+01
4.20005e-01 1.42000e+01 2.67484e+01
4.20005e-01 1.44000e+01 2.67484e+01
4.20005e-01 1.46000e+01 2.67483e+01
4.20005e-01 1.48000e+01 2.67482e+01
4.20005e-01 1.50000e+01 2.67481e+01
4.20005e-01 1.52000e+01 2.67478e+01
4.20005e-01 1.54000e+01 2.67474e+01
4.20005e-01 1.56000e+01 2.67468e+01
4.20005e-01 1.58000e+01 2.67458e+01
4.20005e-01 1.60000e+01 2.67442e+01
4.20005e-01 1.62000e+01 2.67418e+01
4.20005e-01 1.64000e+01 2.67374e+01
4.20005e-01 1.66000e+01 2.67324e+01
4.20005e-01 1.68000e+01 2.67163e+01
4.20005e-01 1.70000e+01 2.67023e+01
4.20005e-01 1.72000e+01 2.66826e+01
4.20005e-01 1.74000e+01 2.66529e+01
4.20005e-01 1.76000e+01 2.66104e+01
4.20005e-01 1.78000e+01 2.65501e+01
4.20005e-01 1.80000e+01 2.64610e+01
4.20005e-01 1.82000e+01 2.63361e+01
4.20005e-01 1.84000e+01 2.61659e+01
4.20005e-01 1.86000e+01 2.59021e+01
4.20005e-01 1.88000e+01 2.55368e+01
4.20005e-01 1.90000e+01 2.50309e+01
4.20005e-01 1.92000e+01 2.43532e+01
4.20005e-01 1.94000e+01 2.35648e+01
4.20005e-01 1.96000e+01 2.27469e+01
4.20005e-01 1.98000e+01 2.19136e+01
4.20005e-01 2.00000e+01 2.10029e+01
4.50003e-01 1.20000e+01 2.68806e+01
4.50003e-01 1.22000e+01 2.68806e+01
4.50003e-01 1.24000e+01 2.68806e+01
4.50003e-01 1.26000e+01 2.68806e+01
4.50003e-01 1.28000e+01 2.68806e+01
4.50003e-01 1.30000e+01 2.68806e+01
4.50003e-01 1.32000e+01 2.68806e+01
4.50003e-01 1.34000e+01 2.68806e+01
4.50003e-01 1.36000e+01 2.68806e+01
4.50003e-01 1.38000e+01 2.68806e+01
4.50003e-01 1.40000e+01 2.68806e+01
4.50003e-01 1.42000e+01 2.68806e+01
4.50003e-01 1.44000e+01 2.68805e+01
4.50003e-01 1.46000e+01 2.68805e+01
4.50003e-01 1.48000e+01 2.68803e+01
4.50003e-01 1.50000e+01 2.68802e+01
4.50003e-01 1.52000e+01 2.68799e+01
4.50003e-01 1.54000e+01 2.68794e+01
4.50003e-01 1.56000e+01 2.68787e+01
4.50003e-01 1.58000e+01 2.68776e+01
4.50003e-01 1.60000e+01 2.68758e+01
4.50003e-01 1.62000e+01 2.68731e+01
4.50003e-01 1.64000e+01 2.68688e+01
4.50003e-01 1.66000e+01 2.68622e+01
4.50003e-01 1.68000e+01 2.68522e+01
4.50003e-01 1.70000e+01 2.68363e+01
4.50003e-01 1.72000e+01 2.68131e+01
4.50003e-01 1.74000e+01 2.67793e+01
4.50003e-01 1.76000e+01 2.67307e+01
4.50003e-01 1.78000e+01 2.66641e+01
4.50003e-01 1.80000e+01 2.65637e+01
4.50003e-01 1.82000e+01 2.64235e+01
4.50003e-01 1.84000e+01 2.62202e+01
4.50003e-01 1.86000e+01 2.59343e+01
4.50003e-01 1.88000e+01 2.55318e+01
4.50003e-01 1.90000e+01 2.49804e+01
4.50003e-01 1.92000e+01 2.42888e+01
4.50003e-01 1.94000e+01 2.35163e+01
4.50003e-01 1.96000e+01 2.27093e+01
4.50003e-01 1.98000e+01 2.18525e+01
4.50003e-01 2.00000e+01 2.08902e+01
4.80007e-01 1.20000e+01 2.70143e+01
4.80007e-01 1.22000e+01 2.70143e+01
4.80007e-01 1.24000e+01 2.70143e+01
4.80007e-01 1.26000e+01 2.70143e+01
4.80007e-01 1.28000e+01 2.70143e+01
4.80007e-01 1.30000e+01 2.70143e+01
4.80007e-01 1.32000e+01 2.70143e+01
4.80007e-01 1.34000e+01 2.70143e+01
4.80007e-01 1.36000e+01 2.70143e+01
4.80007e-01 1.38000e+01 2.70143e+01
4.80007e-01 1.40000e+01 2.70142e+01
4.80007e-01 1.42000e+01 2.70142e+01
4.80007e-01 1.44000e+01 2.70141e+01
4.80007e-01 1.46000e+01 2.70141e+01
4.80007e-01 1.48000e+01 2.70139e+01
4.80007e-01 1.50000e+01 2.70137e+01
4.80007e-01 1.52000e+01 2.70134e+01
4.80007e-01 1.54000e+01 2.70129e+01
4.80007e-01 1.56000e+01 2.70121e+01
4.80007e-01 1.58000e+01 2.70113e+01
4.80007e-01 1.60000e+01 2.70093e+01
4.80007e-01 1.62000e+01 2.70062e+01
4.80007e-01 1.64000e+01 2.70010e+01
4.80007e-01 1.66000e+01 2.69939e+01
4.80007e-01 1.68000e+01 2.69827e+01
4.80007e-01 1.70000e+01 2.69659e+01
4.80007e-01 1.72000e+01 2.69392e+01
4.80007e-01 1.74000e+01 2.69040e+01
4.80007e-01 1.76000e+01 2.68501e+01
4.80007e-01 1.78000e+01 2.67731e+01
4.80007e-01 1.80000e+01 2.66665e+01
4.80007e-01 1.82000e+01 2.65069e+01
4.80007e-01 1.84000e+01 2.62787e+01
4.80007e-01 1.86000e+01 2.59616e+01
4.80007e-01 1.88000e+01 2.55306e+01
4.80007e-01 1.90000e+01 2.49594e+01
4.80007e-01 1.92000e+01 2.42752e+01
4.80007e-01 1.94000e+01 2.35170e+01
4.80007e-01 1.96000e+01 2.26932e+01
4.80007e-01 1.98000e+01 2.17874e+01
4.80007e-01 2.00000e+01 2.07624e+01
5.09995e-01 1.20000e+01 2.71596e+01
5.09995e-01 1.22000e+01 2.71596e+01
5.09995e-01 1.24000e+01 2.71596e+01
5.09995e-01 1.26000e+01 2.71596e+01
5.09995e-01 1.28000e+01 2.71596e+01
5.09995e-01 1.30000e+01 2.71596e+01
5.09995e-01 1.32000e+01 2.71596e+01
5.09995e-01 1.34000e+01 2.71596e+01
5.09995e-01 1.36000e+01 2.71596e+01
5.09995e-01 1.38000e+01 2.71596e+01
5.09995e-01 1.40000e+01 2.71596e+01
5.09995e-01 1.42000e+01 2.71595e+01
5.09995e-01 1.44000e+01 2.71595e+01
5.09995e-01 1.46000e+01 2.71594e+01
5.09995e-01 1.48000e+01 2.71593e+01
5.09995e-01 1.50000e+01 2.71590e+01
5.09995e-01 1.52000e+01 2.71587e+01
5.09995e-01 1.54000e+01 2.71581e+01
5.09995e-01 1.56000e+01 2.71572e+01
5.09995e-01 1.58000e+01 2.71558e+01
5.09995e-01 1.60000e+01 2.71535e+01
5.09995e-01 1.62000e+01 2.71501e+01
5.09995e-01 1.64000e+01 2.71448e+01
5.09995e-01 1.66000e+01 2.71366e+01
5.09995e-01 1.68000e+01 2.71240e+01
5.09995e-01 1.70000e+01 2.71052e+01
5.09995e-01 1.72000e+01 2.70780e+01
5.09995e-01 1.74000e+01 2.70327e+01
5.09995e-01 1.76000e+01 2.69732e+01
5.09995e-01 1.78000e+01 2.68857e+01
5.09995e-01 1.80000e+01 2.67671e+01
5.09995e-01 1.82000e+01 2.65940e+01
5.09995e-01 1.84000e+01 2.63472e+01
5.09995e-01 1.86000e+01 2.60067e+01
5.09995e-01 1.88000e+01 2.55534e+01
5.09995e-01 1.90000e+01 2.49751e+01
5.09995e-01 1.92000e+01 2.43066e+01
5.09995e-01 1.94000e+01 2.35503e+01
5.09995e-01 1.96000e+01 2.26846e+01
5.09995e-01 1.98000e+01 2.17158e+01
5.09995e-01 2.00000e+01 2.06177e+01
5.40004e-01 1.20000e+01 2.73019e+01
5.40004e-01 1.22000e+01 2.73019e+01
5.40004e-01 1.24000e+01 2.73019e+01
5.40004e-01 1.26000e+01 2.73019e+01
5.40004e-01 1.28000e+01 2.73019e+01
5.40004e-01 1.30000e+01 2.73019e+01
5.40004e-01 1.32000e+01 2.73019e+01
5.40004e-01 1.34000e+01 2.73019e+01
5.40004e-01 1.36000e+01 2.73019e+01
5.40004e-01 1.38000e+01 2.73019e+01
5.40004e-01 1.40000e+01 2.73019e+01
5.40004e-01 1.42000e+01 2.73018e+01
5.40004e-01 1.44000e+01 2.73018e+01
5.40004e-01 1.46000e+01 2.73017e+01
5.40004e-01 1.48000e+01 2.73015e+01
5.40004e-01 1.50000e+01 2.73012e+01
5.40004e-01 1.52000e+01 2.73008e+01
5.40004e-01 1.54000e+01 2.73002e+01
5.40004e-01 1.56000e+01 2.72992e+01
5.40004e-01 1.58000e+01 2.72976e+01
5.40004e-01 1.60000e+01 2.72951e+01
5.40004e-01 1.62000e+01 2.72913e+01
5.40004e-01 1.64000e+01 2.72854e+01
5.40004e-01 1.66000e+01 2.72763e+01
5.40004e-01 1.68000e+01 2.72624e+01
5.40004e-01 1.70000e+01 2.72416e+01
5.40004e-01 1.72000e+01 2.72088e+01
5.40004e-01 1.74000e+01 2.71635e+01
5.40004e-01 1.76000e+01 2.70978e+01
5.40004e-01 1.78000e+01 2.70024e+01
5.40004e-01 1.80000e+01 2.68699e+01
5.40004e-01 1.82000e+01 2.66796e+01
5.40004e-01 1.84000e+01 2.64187e+01
5.40004e-01 1.86000e+01 2.60520e+01
5.40004e-01 1.88000e+01 2.55854e+01
5.40004e-01 1.90000e+01 2.50174e+01
5.40004e-01 1.92000e+01 2.43589e+01
5.40004e-01 1.94000e+01 2.35889e+01
5.40004e-01 1.96000e+01 2.26700e+01
5.40004e-01 1.98000e+01 2.16334e+01
5.40004e-01 2.00000e+01 2.04544e+01
5.70006e-01 1.20000e+01 2.74438e+01
5.70006e-01 1.22000e+01 2.74438e+01
5.70006e-01 1.24000e+01 2.74438e+01
5.70006e-01 1.26000e+01 2.74438e+01
5.70006e-01 1.28000e+01 2.74438e+01
5.70006e-01 1.30000e+01 2.74438e+01
5.70006e-01 1.32000e+01 2.74438e+01
5.70006e-01 1.34000e+01 2.74438e+01
5.70006e-01 1.36000e+01 2.74440e+01
5.70006e-01 1.38000e+01 2.74440e+01
5.70006e-01 1.40000e+01 2.74437e+01
5.70006e-01 1.42000e+01 2.74437e+01
5.70006e-01 1.44000e+01 2.74436e+01
5.70006e-01 1.46000e+01 2.74435e+01
5.70006e-01 1.48000e+01 2.74433e+01
5.70006e-01 1.50000e+01 2.74430e+01
5.70006e-01 1.52000e+01 2.74426e+01
5.70006e-01 1.54000e+01 2.74418e+01
5.70006e-01 1.56000e+01 2.74407e+01
5.70006e-01 1.58000e+01 2.74390e+01
5.70006e-01 1.60000e+01 2.74363e+01
5.70006e-01 1.62000e+01 2.74321e+01
5.70006e-01 1.64000e+01 2.74256e+01
5.70006e-01 1.66000e+01 2.74156e+01
5.70006e-01 1.68000e+01 2.74005e+01
5.70006e-01 1.70000e+01 2.73776e+01
5.70006e-01 1.72000e+01 2.73437e+01
5.70006e-01 1.74000e+01 2.72933e+01
5.70006e-01 1.76000e+01 2.72217e+01
5.70006e-01 1.78000e+01 2.71190e+01
5.70006e-01 1.80000e+01 2.69715e+01
5.70006e-01 1.82000e+01 2.67703e+01
5.70006e-01 1.84000e+01 2.64896e+01
5.70006e-01 1.86000e+01 2.61155e+01
5.70006e-01 1.88000e+01 2.56506e+01
5.70006e-01 1.90000e+01 2.50976e+01
5.70006e-01 1.92000e+01 2.44349e+01
5.70006e-01 1.94000e+01 2.36230e+01
5.70006e-01 1.96000e+01 2.26583e+01
5.70006e-01 1.98000e+01 2.15431e+01
5.70006e-01 2.00000e+01 2.02714e+01
6.00003e-01 1.20000e+01 2.75870e+01
6.00003e-01 1.22000e+01 2.75870e+01
6.00003e-01 1.24000e+01 2.75870e+01
6.00003e-01 1.26000e+01 2.75870e+01
6.00003e-01 1.28000e+01 2.75870e+01
6.00003e-01 1.30000e+01 2.75870e+01
6.00003e-01 1.32000e+01 2.75870e+01
6.00003e-01 1.34000e+01 2.75870e+01
6.00003e-01 1.36000e+01 2.75870e+01
6.00003e-01 1.38000e+01 2.75869e+01
6.00003e-01 1.40000e+01 2.75869e+01
6.00003e-01 1.42000e+01 2.75869e+01
6.00003e-01 1.44000e+01 2.75868e+01
6.00003e-01 1.46000e+01 2.75866e+01
6.00003e-01 1.48000e+01 2.75864e+01
6.00003e-01 1.50000e+01 2.75861e+01
6.00003e-01 1.52000e+01 2.75856e+01
6.00003e-01 1.54000e+01 2.75849e+01
6.00003e-01 1.56000e+01 2.75836e+01
6.00003e-01 1.58000e+01 2.75817e+01
6.00003e-01 1.60000e+01 2.75786e+01
6.00003e-01 1.62000e+01 2.75740e+01
6.00003e-01 1.64000e+01 2.75667e+01
6.00003e-01 1.66000e+01 2.75557e+01
6.00003e-01 1.68000e+01 2.75389e+01
6.00003e-01 1.70000e+01 2.75138e+01
6.00003e-01 1.72000e+01 2.74734e+01
6.00003e-01 1.74000e+01 2.74190e+01
6.00003e-01 1.76000e+01 2.73422e+01
6.00003e-01 1.78000e+01 2.72301e+01
6.00003e-01 1.80000e+01 2.70742e+01
6.00003e-01 1.82000e+01 2.68562e+01
6.00003e-01 1.84000e+01 2.65644e+01
6.00003e-01 1.86000e+01 2.61704e+01
6.00003e-01 1.88000e+01 2.57288e+01
6.00003e-01 1.90000e+01 2.51770e+01
6.00003e-01 1.92000e+01 2.44990e+01
6.00003e-01 1.94000e+01 2.36574e+01
6.00003e-01 1.96000e+01 2.26299e+01
6.00003e-01 1.98000e+01 2.14397e+01
6.00003e-01 2.00000e+01 2.00673e+01
6.30000e-01 1.20000e+01 2.77288e+01
6.30000e-01 1.22000e+01 2.77288e+01
6.30000e-01 1.24000e+01 2.77288e+01
6.30000e-01 1.26000e+01 2.77288e+01
6.30000e-01 1.28000e+01 2.77288e+01
6.30000e-01 1.30000e+01 2.77288e+01
6.30000e-01 1.32000e+01 2.77288e+01
6.30000e-01 1.34000e+01 2.77288e+01
6.30000e-01 1.36000e+01 2.77288e+01
6.30000e-01 1.38000e+01 2.77288e+01
6.30000e-01 1.40000e+01 2.77287e+01
6.30000e-01 1.42000e+01 2.77287e+01
6.30000e-01 1.44000e+01 2.77286e+01
6.30000e-01 1.46000e+01 2.77285e+01
6.30000e-01 1.48000e+01 2.77282e+01
6.30000e-01 1.50000e+01 2.77279e+01
6.30000e-01 1.52000e+01 2.77274e+01
6.30000e-01 1.54000e+01 2.77265e+01
6.30000e-01 1.56000e+01 2.77251e+01
6.30000e-01 1.58000e+01 2.77230e+01
6.30000e-01 1.60000e+01 2.77187e+01
6.30000e-01 1.62000e+01 2.77136e+01
6.30000e-01 1.64000e+01 2.77052e+01
6.30000e-01 1.66000e+01 2.76931e+01
6.30000e-01 1.68000e+01 2.76747e+01
6.30000e-01 1.70000e+01 2.76474e+01
6.30000e-01 1.72000e+01 2.76068e+01
6.30000e-01 1.74000e+01 2.75469e+01
6.30000e-01 1.76000e+01 2.74623e+01
6.30000e-01 1.78000e+01 2.73422e+01
6.30000e-01 1.80000e+01 2.71740e+01
6.30000e-01 1.82000e+01 2.69455e+01
6.30000e-01 1.84000e+01 2.66447e+01
6.30000e-01 1.86000e+01 2.62694e+01
6.30000e-01 1.88000e+01 2.58143e+01
6.30000e-01 1.90000e+01 2.52570e+01
6.30000e-01 1.92000e+01 2.45578e+01
6.30000e-01 1.94000e+01 2.36804e+01
6.30000e-01 1.96000e+01 2.26025e+01
6.30000e-01 1.98000e+01 2.13244e+01
6.30000e-01 2.00000e+01 1.98414e+01
6.60002e-01 1.20000e+01 2.78690e+01
6.60002e-01 1.22000e+01 2.78690e+01
6.60002e-01 1.24000e+01 2.78690e+01
6.60002e-01 1.26000e+01 2.78690e+01
6.60002e-01 1.28000e+01 2.78689e+01
6.60002e-01 1.30000e+01 2.78689e+01
6.60002e-01 1.32000e+01 2.78689e+01
6.60002e-01 1.34000e+01 2.78689e+01
6.60002e-01 1.36000e+01 2.78689e+01
6.60002e-01 1.38000e+01 2.78689e+01
6.60002e-01 1.40000e+01 2.78689e+01
6.60002e-01 1.42000e+01 2.78688e+01
6.60002e-01 1.44000e+01 2.78687e+01
6.60002e-01 1.46000e+01 2.78685e+01
6.60002e-01 1.48000e+01 2.78683e+01
6.60002e-01 1.50000e+01 2.78679e+01
6.60002e-01 1.52000e+01 2.78673e+01
6.60002e-01 1.54000e+01 2.78664e+01
6.60002e-01 1.56000e+01 2.78649e+01
6.60002e-01 1.58000e+01 2.78625e+01
6.60002e-01 1.60000e+01 2.78589e+01
6.60002e-01 1.62000e+01 2.78532e+01
6.60002e-01 1.64000e+01 2.78445e+01
6.60002e-01 1.66000e+01 2.78312e+01
6.60002e-01 1.68000e+01 2.78111e+01
6.60002e-01 1.70000e+01 2.77812e+01
6.60002e-01 1.72000e+01 2.77372e+01
6.60002e-01 1.74000e+01 2.76733e+01
6.60002e-01 1.76000e+01 2.75819e+01
6.60002e-01 1.78000e+01 2.74532e+01
6.60002e-01 1.80000e+01 2.72756e+01
6.60002e-01 1.82000e+01 2.70393e+01
6.60002e-01 1.84000e+01 2.67313e+01
6.60002e-01 1.86000e+01 2.63424e+01
6.60002e-01 1.88000e+01 2.59052e+01
6.60002e-01 1.90000e+01 2.53352e+01
6.60002e-01 1.92000e+01 2.46113e+01
6.60002e-01 1.94000e+01 2.36965e+01
6.60002e-01 1.96000e+01 2.25626e+01
6.60002e-01 1.98000e+01 2.11980e+01
6.60002e-01 2.00000e+01 1.95939e+01
6.90001e-01 1.20000e+01 2.80126e+01
6.90001e-01 1.22000e+01 2.80126e+01
6.90001e-01 1.24000e+01 2.80126e+01
6.90001e-01 1.26000e+01 2.80126e+01
6.90001e-01 1.28000e+01 2.80126e+01
6.90001e-01 1.30000e+01 2.80126e+01
6.90001e-01 1.32000e+01 2.80126e+01
6.90001e-01 1.34000e+01 2.80126e+01
6.90001e-01 1.36000e+01 2.80126e+01
6.90001e-01 1.38000e+01 2.80125e+01
6.90001e-01 1.40000e+01 2.80125e+01
6.90001e-01 1.42000e+01 2.80124e+01
6.90001e-01 1.44000e+01 2.80123e+01
6.90001e-01 1.46000e+01 2.80121e+01
6.90001e-01 1.48000e+01 2.80119e+01
6.90001e-01 1.50000e+01 2.80114e+01
6.90001e-01 1.52000e+01 2.80108e+01
6.90001e-01 1.54000e+01 2.80097e+01
6.90001e-01 1.56000e+01 2.80081e+01
6.90001e-01 1.58000e+01 2.80055e+01
6.90001e-01 1.60000e+01 2.80015e+01
6.90001e-01 1.62000e+01 2.79952e+01
6.90001e-01 1.64000e+01 2.79857e+01
6.90001e-01 1.66000e+01 2.79711e+01
6.90001e-01 1.68000e+01 2.79492e+01
6.90001e-01 1.70000e+01 2.79166e+01
6.90001e-01 1.72000e+01 2.78692e+01
6.90001e-01 1.74000e+01 2.77997e+01
6.90001e-01 1.76000e+01 2.77016e+01
6.90001e-01 1.78000e+01 2.75641e+01
6.90001e-01 1.80000e+01 2.73780e+01
6.90001e-01 1.82000e+01 2.71342e+01
6.90001e-01 1.84000e+01 2.68307e+01
6.90001e-01 1.86000e+01 2.64581e+01
6.90001e-01 1.88000e+01 2.59952e+01
6.90001e-01 1.90000e+01 2.54073e+01
6.90001e-01 1.92000e+01 2.46560e+01
6.90001e-01 1.94000e+01 2.37032e+01
6.90001e-01 1.96000e+01 2.25128e+01
6.90001e-01 1.98000e+01 2.10606e+01
6.90001e-01 2.00000e+01 1.93255e+01
7.20002e-01 1.20000e+01 2.81551e+01
7.20002e-01 1.22000e+01 2.81551e+01
7.20002e-01 1.24000e+01 2.81551e+01
7.20002e-01 1.26000e+01 2.81551e+01
7.20002e-01 1.28000e+01 2.81551e+01
7.20002e-01 1.30000e+01 2.81551e+01
7.20002e-01 1.32000e+01 2.81550e+01
7.20002e-01 1.34000e+01 2.81550e+01
7.20002e-01 1.36000e+01 2.81550e+01
7.20002e-01 1.38000e+01 2.81550e+01
7.20002e-01 1.40000e+01 2.81549e+01
7.20002e-01 1.42000e+01 2.81549e+01
7.20002e-01 1.44000e+01 2.81547e+01
7.20002e-01 1.46000e+01 2.81546e+01
7.20002e-01 1.48000e+01 2.81543e+01
7.20002e-01 1.50000e+01 2.81538e+01
7.20002e-01 1.52000e+01 2.81531e+01
7.20002e-01 1.54000e+01 2.81519e+01
7.20002e-01 1.56000e+01 2.81501e+01
7.20002e-01 1.58000e+01 2.81472e+01
7.20002e-01 1.60000e+01 2.81428e+01
7.20002e-01 1.62000e+01 2.81360e+01
7.20002e-01 1.64000e+01 2.81255e+01
7.20002e-01 1.66000e+01 2.81096e+01
7.20002e-01 1.68000e+01 2.80857e+01
7.20002e-01 1.70000e+01 2.80502e+01
7.20002e-01 1.72000e+01 2.79985e+01
7.20002e-01 1.74000e+01 2.79241e+01
7.20002e-01 1.76000e+01 2.78193e+01
7.20002e-01 1.78000e+01 2.76751e+01
7.20002e-01 1.80000e+01 2.74832e+01
7.20002e-01 1.82000e+01 2.72372e+01
7.20002e-01 1.84000e+01 2.69321e+01
7.20002e-01 1.86000e+01 2.65545e+01
7.20002e-01 1.88000e+01 2.60783e+01
7.20002e-01 1.90000e+01 2.54685e+01
7.20002e-01 1.92000e+01 2.46888e+01
7.20002e-01 1.94000e+01 2.36971e+01
7.20002e-01 1.96000e+01 2.24504e+01
7.20002e-01 1.98000e+01 2.09108e+01
7.20002e-01 2.00000e+01 1.90369e+01
7.49999e-01 1.20000e+01 2.82977e+01
7.49999e-01 1.22000e+01 2.82977e+01
7.49999e-01 1.24000e+01 2.82977e+01
7.49999e-01 1.26000e+01 2.82977e+01
7.49999e-01 1.28000e+01 2.82977e+01
7.49999e-01 1.30000e+01 2.82977e+01
7.49999e-01 1.32000e+01 2.82976e+01
7.49999e-01 1.34000e+01 2.82976e+01
7.49999e-01 1.36000e+01 2.82976e+01
7.49999e-01 1.38000e+01 2.82976e+01
7.49999e-01 1.40000e+01 2.82975e+01
7.49999e-01 1.42000e+01 2.82974e+01
7.49999e-01 1.44000e+01 2.82973e+01
7.49999e-01 1.46000e+01 2.82971e+01
7.49999e-01 1.48000e+01 2.82968e+01
7.49999e-01 1.50000e+01 2.82963e+01
7.49999e-01 1.52000e+01 2.82955e+01
7.49999e-01 1.54000e+01 2.82942e+01
7.49999e-01 1.56000e+01 2.82922e+01
7.49999e-01 1.58000e+01 2.82890e+01
7.49999e-01 1.60000e+01 2.82842e+01
7.49999e-01 1.62000e+01 2.82767e+01
7.49999e-01 1.64000e+01 2.82652e+01
7.49999e-01 1.66000e+01 2.82478e+01
7.49999e-01 1.68000e+01 2.82218e+01
7.49999e-01 1.70000e+01 2.81833e+01
7.49999e-01 1.72000e+01 2.81275e+01
7.49999e-01 1.74000e+01 2.80479e+01
7.49999e-01 1.76000e+01 2.79369e+01
7.49999e-01 1.78000e+01 2.77868e+01
7.49999e-01 1.80000e+01 2.75896e+01
7.49999e-01 1.82000e+01 2.73434e+01
7.49999e-01 1.84000e+01 2.70351e+01
7.49999e-01 1.86000e+01 2.66492e+01
7.49999e-01 1.88000e+01 2.61551e+01
7.49999e-01 1.90000e+01 2.55242e+01
7.49999e-01 1.92000e+01 2.47131e+01
7.49999e-01 1.94000e+01 2.36811e+01
7.49999e-01 1.96000e+01 2.23777e+01
7.49999e-01 1.98000e+01 2.07507e+01
7.49999e-01 2.00000e+01 1.87328e+01
7.80000e-01 1.20000e+01 2.84397e+01
7.80000e-01 1.22000e+01 2.84397e+01
7.80000e-01 1.24000e+01 2.84397e+01
7.80000e-01 1.26000e+01 2.84397e+01
7.80000e-01 1.28000e+01 2.84397e+01
7.80000e-01 1.30000e+01 2.84396e+01
7.80000e-01 1.32000e+01 2.84396e+01
7.80000e-01 1.34000e+01 2.84396e+01
7.80000e-01 1.36000e+01 2.84396e+01
7.80000e-01 1.38000e+01 2.84396e+01
7.80000e-01 1.40000e+01 2.84395e+01
7.80000e-01 1.42000e+01 2.84394e+01
7.80000e-01 1.44000e+01 2.84393e+01
7.80000e-01 1.46000e+01 2.84390e+01
7.80000e-01 1.48000e+01 2.84387e+01
7.80000e-01 1.50000e+01 2.84381e+01
7.80000e-01 1.52000e+01 2.84372e+01
7.80000e-01 1.54000e+01 2.84358e+01
7.80000e-01 1.56000e+01 2.84336e+01
7.80000e-01 1.58000e+01 2.84302e+01
7.80000e-01 1.60000e+01 2.84248e+01
7.80000e-01 1.62000e+01 2.84166e+01
7.80000e-01 1.64000e+01 2.84040e+01
7.80000e-01 1.66000e+01 2.83844e+01
7.80000e-01 1.68000e+01 2.83566e+01
7.80000e-01 1.70000e+01 2.83150e+01
7.80000e-01 1.72000e+01 2.82543e+01
7.80000e-01 1.74000e+01 2.81702e+01
7.80000e-01 1.76000e+01 2.80538e+01
7.80000e-01 1.78000e+01 2.78990e+01
7.80000e-01 1.80000e+01 2.76986e+01
7.80000e-01 1.82000e+01 2.74499e+01
7.80000e-01 1.84000e+01 2.71358e+01
7.80000e-01 1.86000e+01 2.67401e+01
7.80000e-01 1.88000e+01 2.62293e+01
7.80000e-01 1.90000e+01 2.55721e+01
7.80000e-01 1.92000e+01 2.47300e+01
7.80000e-01 1.94000e+01 2.36561e+01
7.80000e-01 1.96000e+01 2.22940e+01
7.80000e-01 1.98000e+01 2.05802e+01
7.80000e-01 2.00000e+01 1.84140e+01
8.09997e-01 1.20000e+01 2.85810e+01
8.09997e-01 1.22000e+01 2.85810e+01
8.09997e-01 1.24000e+01 2.85810e+01
8.09997e-01 1.26000e+01 2.85810e+01
8.09997e-01 1.28000e+01 2.85810e+01
8.09997e-01 1.30000e+01 2.85810e+01
8.09997e-01 1.32000e+01 2.85810e+01
8.09997e-01 1.34000e+01 2.85810e+01
8.09997e-01 1.36000e+01 2.85809e+01
8.09997e-01 1.38000e+01 2.85809e+01
8.09997e-01 1.40000e+01 2.85808e+01
8.09997e-01 1.42000e+01 2.85807e+01
8.09997e-01 1.44000e+01 2.85806e+01
8.09997e-01 1.46000e+01 2.85803e+01
8.09997e-01 1.48000e+01 2.85799e+01
8.09997e-01 1.50000e+01 2.85793e+01
8.09997e-01 1.52000e+01 2.85783e+01
8.09997e-01 1.54000e+01 2.85767e+01
8.09997e-01 1.56000e+01 2.85743e+01
8.09997e-01 1.58000e+01 2.85704e+01
8.09997e-01 1.60000e+01 2.85645e+01
8.09997e-01 1.62000e+01 2.85554e+01
8.09997e-01 1.64000e+01 2.85417e+01
8.09997e-01 1.66000e+01 2.85207e+01
8.09997e-01 1.68000e+01 2.84898e+01
8.09997e-01 1.70000e+01 2.84447e+01
8.09997e-01 1.72000e+01 2.83802e+01
8.09997e-01 1.74000e+01 2.82905e+01
8.09997e-01 1.76000e+01 2.81691e+01
8.09997e-01 1.78000e+01 2.80105e+01
8.09997e-01 1.80000e+01 2.78091e+01
8.09997e-01 1.82000e+01 2.75558e+01
8.09997e-01 1.84000e+01 2.72342e+01
8.09997e-01 1.86000e+01 2.68209e+01
8.09997e-01 1.88000e+01 2.62886e+01
8.09997e-01 1.90000e+01 2.56043e+01
8.09997e-01 1.92000e+01 2.47280e+01
8.09997e-01 1.94000e+01 2.36097e+01
8.09997e-01 1.96000e+01 2.21884e+01
8.09997e-01 1.98000e+01 2.03847e+01
8.09997e-01 2.00000e+01 1.80641e+01
8.39999e-01 1.20000e+01 2.87217e+01
8.39999e-01 1.22000e+01 2.87217e+01
8.39999e-01 1.24000e+01 2.87217e+01
8.39999e-01 1.26000e+01 2.87217e+01
8.39999e-01 1.28000e+01 2.87217e+01
8.39999e-01 1.30000e+01 2.87217e+01
8.39999e-01 1.32000e+01 2.87216e+01
