# log10(mAp[MeV]), log10(r[cm]), log10(dQ/dr[erg/cm/MeV])
6.00175e-02 1.24000e+01 2.53257e+01
6.00175e-02 1.26000e+01 2.53257e+01
6.00175e-02 1.28000e+01 2.53257e+01
6.00175e-02 1.30000e+01 2.53257e+01
6.00175e-02 1.32000e+01 2.53257e+01
6.00175e-02 1.34000e+01 2.53257e+01
6.00175e-02 1.36000e+01 2.53257e+01
6.00175e-02 1.38000e+01 2.53257e+01
6.00175e-02 1.40000e+01 2.53257e+01
6.00175e-02 1.42000e+01 2.53257e+01
6.00175e-02 1.44000e+01 2.53257e+01
6.00175e-02 1.46000e+01 2.53257e+01
6.00175e-02 1.48000e+01 2.53257e+01
6.00175e-02 1.50000e+01 2.53257e+01
6.00175e-02 1.52000e+01 2.53256e+01
6.00175e-02 1.54000e+01 2.53256e+01
6.00175e-02 1.56000e+01 2.53255e+01
6.00175e-02 1.58000e+01 2.53253e+01
6.00175e-02 1.60000e+01 2.53251e+01
6.00175e-02 1.62000e+01 2.53247e+01
6.00175e-02 1.64000e+01 2.53241e+01
6.00175e-02 1.66000e+01 2.53232e+01
6.00175e-02 1.68000e+01 2.53218e+01
6.00175e-02 1.70000e+01 2.53190e+01
6.00175e-02 1.72000e+01 2.53157e+01
6.00175e-02 1.74000e+01 2.53105e+01
6.00175e-02 1.76000e+01 2.53016e+01
6.00175e-02 1.78000e+01 2.52921e+01
6.00175e-02 1.80000e+01 2.52743e+01
6.00175e-02 1.82000e+01 2.52506e+01
6.00175e-02 1.84000e+01 2.52160e+01
6.00175e-02 1.86000e+01 2.51676e+01
6.00175e-02 1.88000e+01 2.51014e+01
6.00175e-02 1.90000e+01 2.50084e+01
6.00175e-02 1.92000e+01 2.48756e+01
6.00175e-02 1.94000e+01 2.46856e+01
6.00175e-02 1.96000e+01 2.44091e+01
6.00175e-02 1.98000e+01 2.40042e+01
6.00175e-02 2.00000e+01 2.34091e+01
9.00110e-02 1.20000e+01 2.55195e+01
9.00110e-02 1.22000e+01 2.55195e+01
9.00110e-02 1.24000e+01 2.55195e+01
9.00110e-02 1.26000e+01 2.55195e+01
9.00110e-02 1.28000e+01 2.55195e+01
9.00110e-02 1.30000e+01 2.55195e+01
9.00110e-02 1.32000e+01 2.55195e+01
9.00110e-02 1.34000e+01 2.55195e+01
9.00110e-02 1.36000e+01 2.55195e+01
9.00110e-02 1.38000e+01 2.55195e+01
9.00110e-02 1.40000e+01 2.55195e+01
9.00110e-02 1.42000e+01 2.55195e+01
9.00110e-02 1.44000e+01 2.55195e+01
9.00110e-02 1.46000e+01 2.55195e+01
9.00110e-02 1.48000e+01 2.55195e+01
9.00110e-02 1.50000e+01 2.55194e+01
9.00110e-02 1.52000e+01 2.55194e+01
9.00110e-02 1.54000e+01 2.55193e+01
9.00110e-02 1.56000e+01 2.55191e+01
9.00110e-02 1.58000e+01 2.55189e+01
9.00110e-02 1.60000e+01 2.55186e+01
9.00110e-02 1.62000e+01 2.55181e+01
9.00110e-02 1.64000e+01 2.55174e+01
9.00110e-02 1.66000e+01 2.55170e+01
9.00110e-02 1.68000e+01 2.55151e+01
9.00110e-02 1.70000e+01 2.55119e+01
9.00110e-02 1.72000e+01 2.55075e+01
9.00110e-02 1.74000e+01 2.55008e+01
9.00110e-02 1.76000e+01 2.54903e+01
9.00110e-02 1.78000e+01 2.54763e+01
9.00110e-02 1.80000e+01 2.54556e+01
9.00110e-02 1.82000e+01 2.54253e+01
9.00110e-02 1.84000e+01 2.53831e+01
9.00110e-02 1.86000e+01 2.53225e+01
9.00110e-02 1.88000e+01 2.52389e+01
9.00110e-02 1.90000e+01 2.51180e+01
9.00110e-02 1.92000e+01 2.49481e+01
9.00110e-02 1.94000e+01 2.47022e+01
9.00110e-02 1.96000e+01 2.43440e+01
9.00110e-02 1.98000e+01 2.38185e+01
9.00110e-02 2.00000e+01 2.30467e+01
1.20014e-01 1.20000e+01 2.56798e+01
1.20014e-01 1.22000e+01 2.56798e+01
1.20014e-01 1.24000e+01 2.56798e+01
1.20014e-01 1.26000e+01 2.56798e+01
1.20014e-01 1.28000e+01 2.56798e+01
1.20014e-01 1.30000e+01 2.56798e+01
1.20014e-01 1.32000e+01 2.56798e+01
1.20014e-01 1.34000e+01 2.56798e+01
1.20014e-01 1.36000e+01 2.56798e+01
1.20014e-01 1.38000e+01 2.56798e+01
1.20014e-01 1.40000e+01 2.56798e+01
1.20014e-01 1.42000e+01 2.56798e+01
1.20014e-01 1.44000e+01 2.56798e+01
1.20014e-01 1.46000e+01 2.56798e+01
1.20014e-01 1.48000e+01 2.56798e+01
1.20014e-01 1.50000e+01 2.56797e+01
1.20014e-01 1.52000e+01 2.56797e+01
1.20014e-01 1.54000e+01 2.56796e+01
1.20014e-01 1.56000e+01 2.56794e+01
1.20014e-01 1.58000e+01 2.56788e+01
1.20014e-01 1.60000e+01 2.56784e+01
1.20014e-01 1.62000e+01 2.56779e+01
1.20014e-01 1.64000e+01 2.56770e+01
1.20014e-01 1.66000e+01 2.56755e+01
1.20014e-01 1.68000e+01 2.56735e+01
1.20014e-01 1.70000e+01 2.56694e+01
1.20014e-01 1.72000e+01 2.56641e+01
1.20014e-01 1.74000e+01 2.56564e+01
1.20014e-01 1.76000e+01 2.56448e+01
1.20014e-01 1.78000e+01 2.56281e+01
1.20014e-01 1.80000e+01 2.56037e+01
1.20014e-01 1.82000e+01 2.55676e+01
1.20014e-01 1.84000e+01 2.55177e+01
1.20014e-01 1.86000e+01 2.54474e+01
1.20014e-01 1.88000e+01 2.53459e+01
1.20014e-01 1.90000e+01 2.51909e+01
1.20014e-01 1.92000e+01 2.49853e+01
1.20014e-01 1.94000e+01 2.46877e+01
1.20014e-01 1.96000e+01 2.42555e+01
1.20014e-01 1.98000e+01 2.36133e+01
1.20014e-01 2.00000e+01 2.26816e+01
1.49988e-01 1.20000e+01 2.58266e+01
1.49988e-01 1.22000e+01 2.58266e+01
1.49988e-01 1.24000e+01 2.58266e+01
1.49988e-01 1.26000e+01 2.58266e+01
1.49988e-01 1.28000e+01 2.58266e+01
1.49988e-01 1.30000e+01 2.58266e+01
1.49988e-01 1.32000e+01 2.58266e+01
1.49988e-01 1.34000e+01 2.58266e+01
1.49988e-01 1.36000e+01 2.58266e+01
1.49988e-01 1.38000e+01 2.58266e+01
1.49988e-01 1.40000e+01 2.58266e+01
1.49988e-01 1.42000e+01 2.58266e+01
1.49988e-01 1.44000e+01 2.58266e+01
1.49988e-01 1.46000e+01 2.58265e+01
1.49988e-01 1.48000e+01 2.58265e+01
1.49988e-01 1.50000e+01 2.58265e+01
1.49988e-01 1.52000e+01 2.58264e+01
1.49988e-01 1.54000e+01 2.58263e+01
1.49988e-01 1.56000e+01 2.58261e+01
1.49988e-01 1.58000e+01 2.58258e+01
1.49988e-01 1.60000e+01 2.58254e+01
1.49988e-01 1.62000e+01 2.58249e+01
1.49988e-01 1.64000e+01 2.58238e+01
1.49988e-01 1.66000e+01 2.58218e+01
1.49988e-01 1.68000e+01 2.58194e+01
1.49988e-01 1.70000e+01 2.58151e+01
1.49988e-01 1.72000e+01 2.58090e+01
1.49988e-01 1.74000e+01 2.57993e+01
1.49988e-01 1.76000e+01 2.57854e+01
1.49988e-01 1.78000e+01 2.57660e+01
1.49988e-01 1.80000e+01 2.57372e+01
1.49988e-01 1.82000e+01 2.56946e+01
1.49988e-01 1.84000e+01 2.56370e+01
1.49988e-01 1.86000e+01 2.55562e+01
1.49988e-01 1.88000e+01 2.54377e+01
1.49988e-01 1.90000e+01 2.52685e+01
1.49988e-01 1.92000e+01 2.50226e+01
1.49988e-01 1.94000e+01 2.46651e+01
1.49988e-01 1.96000e+01 2.41447e+01
1.49988e-01 1.98000e+01 2.33844e+01
1.49988e-01 2.00000e+01 2.23138e+01
1.80011e-01 1.20000e+01 2.59634e+01
1.80011e-01 1.22000e+01 2.59634e+01
1.80011e-01 1.24000e+01 2.59634e+01
1.80011e-01 1.26000e+01 2.59634e+01
1.80011e-01 1.28000e+01 2.59634e+01
1.80011e-01 1.30000e+01 2.59634e+01
1.80011e-01 1.32000e+01 2.59634e+01
1.80011e-01 1.34000e+01 2.59634e+01
1.80011e-01 1.36000e+01 2.59634e+01
1.80011e-01 1.38000e+01 2.59634e+01
1.80011e-01 1.40000e+01 2.59634e+01
1.80011e-01 1.42000e+01 2.59634e+01
1.80011e-01 1.44000e+01 2.59634e+01
1.80011e-01 1.46000e+01 2.59634e+01
1.80011e-01 1.48000e+01 2.59633e+01
1.80011e-01 1.50000e+01 2.59633e+01
1.80011e-01 1.52000e+01 2.59632e+01
1.80011e-01 1.54000e+01 2.59625e+01
1.80011e-01 1.56000e+01 2.59623e+01
1.80011e-01 1.58000e+01 2.59620e+01
1.80011e-01 1.60000e+01 2.59615e+01
1.80011e-01 1.62000e+01 2.59608e+01
1.80011e-01 1.64000e+01 2.59596e+01
1.80011e-01 1.66000e+01 2.59577e+01
1.80011e-01 1.68000e+01 2.59545e+01
1.80011e-01 1.70000e+01 2.59501e+01
1.80011e-01 1.72000e+01 2.59443e+01
1.80011e-01 1.74000e+01 2.59336e+01
1.80011e-01 1.76000e+01 2.59183e+01
1.80011e-01 1.78000e+01 2.58937e+01
1.80011e-01 1.80000e+01 2.58607e+01
1.80011e-01 1.82000e+01 2.58151e+01
1.80011e-01 1.84000e+01 2.57466e+01
1.80011e-01 1.86000e+01 2.56516e+01
1.80011e-01 1.88000e+01 2.55142e+01
1.80011e-01 1.90000e+01 2.53172e+01
1.80011e-01 1.92000e+01 2.50295e+01
1.80011e-01 1.94000e+01 2.46159e+01
1.80011e-01 1.96000e+01 2.40092e+01
1.80011e-01 1.98000e+01 2.31370e+01
1.80011e-01 2.00000e+01 2.19742e+01
2.09997e-01 1.20000e+01 2.60977e+01
2.09997e-01 1.22000e+01 2.60977e+01
2.09997e-01 1.24000e+01 2.60977e+01
2.09997e-01 1.26000e+01 2.60977e+01
2.09997e-01 1.28000e+01 2.60977e+01
2.09997e-01 1.30000e+01 2.60977e+01
2.09997e-01 1.32000e+01 2.60977e+01
2.09997e-01 1.34000e+01 2.60977e+01
2.09997e-01 1.36000e+01 2.60977e+01
2.09997e-01 1.38000e+01 2.60977e+01
2.09997e-01 1.40000e+01 2.60977e+01
2.09997e-01 1.42000e+01 2.60977e+01
2.09997e-01 1.44000e+01 2.60977e+01
2.09997e-01 1.46000e+01 2.60977e+01
2.09997e-01 1.48000e+01 2.60976e+01
2.09997e-01 1.50000e+01 2.60976e+01
2.09997e-01 1.52000e+01 2.60975e+01
2.09997e-01 1.54000e+01 2.60973e+01
2.09997e-01 1.56000e+01 2.60980e+01
2.09997e-01 1.58000e+01 2.60976e+01
2.09997e-01 1.60000e+01 2.60974e+01
2.09997e-01 1.62000e+01 2.60961e+01
2.09997e-01 1.64000e+01 2.60948e+01
2.09997e-01 1.66000e+01 2.60926e+01
2.09997e-01 1.68000e+01 2.60891e+01
2.09997e-01 1.70000e+01 2.60840e+01
2.09997e-01 1.72000e+01 2.60760e+01
2.09997e-01 1.74000e+01 2.60646e+01
2.09997e-01 1.76000e+01 2.60461e+01
2.09997e-01 1.78000e+01 2.60203e+01
2.09997e-01 1.80000e+01 2.59817e+01
2.09997e-01 1.82000e+01 2.59283e+01
2.09997e-01 1.84000e+01 2.58519e+01
2.09997e-01 1.86000e+01 2.57434e+01
2.09997e-01 1.88000e+01 2.55806e+01
2.09997e-01 1.90000e+01 2.53578e+01
2.09997e-01 1.92000e+01 2.50277e+01
2.09997e-01 1.94000e+01 2.45471e+01
2.09997e-01 1.96000e+01 2.38536e+01
2.09997e-01 1.98000e+01 2.28828e+01
2.09997e-01 2.00000e+01 2.17129e+01
2.40000e-01 1.20000e+01 2.62265e+01
2.40000e-01 1.22000e+01 2.62265e+01
2.40000e-01 1.24000e+01 2.62265e+01
2.40000e-01 1.26000e+01 2.62265e+01
2.40000e-01 1.28000e+01 2.62265e+01
2.40000e-01 1.30000e+01 2.62265e+01
2.40000e-01 1.32000e+01 2.62265e+01
2.40000e-01 1.34000e+01 2.62265e+01
2.40000e-01 1.36000e+01 2.62265e+01
2.40000e-01 1.38000e+01 2.62265e+01
2.40000e-01 1.40000e+01 2.62265e+01
2.40000e-01 1.42000e+01 2.62265e+01
2.40000e-01 1.44000e+01 2.62264e+01
2.40000e-01 1.46000e+01 2.62264e+01
2.40000e-01 1.48000e+01 2.62264e+01
2.40000e-01 1.50000e+01 2.62263e+01
2.40000e-01 1.52000e+01 2.62262e+01
2.40000e-01 1.54000e+01 2.62260e+01
2.40000e-01 1.56000e+01 2.62258e+01
2.40000e-01 1.58000e+01 2.62254e+01
2.40000e-01 1.60000e+01 2.62248e+01
2.40000e-01 1.62000e+01 2.62242e+01
2.40000e-01 1.64000e+01 2.62223e+01
2.40000e-01 1.66000e+01 2.62199e+01
2.40000e-01 1.68000e+01 2.62160e+01
2.40000e-01 1.70000e+01 2.62141e+01
2.40000e-01 1.72000e+01 2.62049e+01
2.40000e-01 1.74000e+01 2.61935e+01
2.40000e-01 1.76000e+01 2.61712e+01
2.40000e-01 1.78000e+01 2.61419e+01
2.40000e-01 1.80000e+01 2.60999e+01
2.40000e-01 1.82000e+01 2.60363e+01
2.40000e-01 1.84000e+01 2.59468e+01
2.40000e-01 1.86000e+01 2.58237e+01
2.40000e-01 1.88000e+01 2.56431e+01
2.40000e-01 1.90000e+01 2.53772e+01
2.40000e-01 1.92000e+01 2.50004e+01
2.40000e-01 1.94000e+01 2.44540e+01
2.40000e-01 1.96000e+01 2.36725e+01
2.40000e-01 1.98000e+01 2.26367e+01
2.40000e-01 2.00000e+01 2.15356e+01
2.70003e-01 1.20000e+01 2.63549e+01
2.70003e-01 1.22000e+01 2.63549e+01
2.70003e-01 1.24000e+01 2.63549e+01
2.70003e-01 1.26000e+01 2.63549e+01
2.70003e-01 1.28000e+01 2.63549e+01
2.70003e-01 1.30000e+01 2.63549e+01
2.70003e-01 1.32000e+01 2.63549e+01
2.70003e-01 1.34000e+01 2.63549e+01
2.70003e-01 1.36000e+01 2.63549e+01
2.70003e-01 1.38000e+01 2.63549e+01
2.70003e-01 1.40000e+01 2.63549e+01
2.70003e-01 1.42000e+01 2.63549e+01
2.70003e-01 1.44000e+01 2.63549e+01
2.70003e-01 1.46000e+01 2.63549e+01
2.70003e-01 1.48000e+01 2.63548e+01
2.70003e-01 1.50000e+01 2.63547e+01
2.70003e-01 1.52000e+01 2.63546e+01
2.70003e-01 1.54000e+01 2.63544e+01
2.70003e-01 1.56000e+01 2.63541e+01
2.70003e-01 1.58000e+01 2.63537e+01
2.70003e-01 1.60000e+01 2.63530e+01
2.70003e-01 1.62000e+01 2.63516e+01
2.70003e-01 1.64000e+01 2.63498e+01
2.70003e-01 1.66000e+01 2.63471e+01
2.70003e-01 1.68000e+01 2.63430e+01
2.70003e-01 1.70000e+01 2.63364e+01
2.70003e-01 1.72000e+01 2.63266e+01
2.70003e-01 1.74000e+01 2.63118e+01
2.70003e-01 1.76000e+01 2.62899e+01
2.70003e-01 1.78000e+01 2.62573e+01
2.70003e-01 1.80000e+01 2.62078e+01
2.70003e-01 1.82000e+01 2.61396e+01
2.70003e-01 1.84000e+01 2.60408e+01
2.70003e-01 1.86000e+01 2.58987e+01
2.70003e-01 1.88000e+01 2.56943e+01
2.70003e-01 1.90000e+01 2.53979e+01
2.70003e-01 1.92000e+01 2.49684e+01
2.70003e-01 1.94000e+01 2.43519e+01
2.70003e-01 1.96000e+01 2.34993e+01
2.70003e-01 1.98000e+01 2.24544e+01
2.70003e-01 2.00000e+01 2.14286e+01
3.00008e-01 1.20000e+01 2.64789e+01
3.00008e-01 1.22000e+01 2.64789e+01
3.00008e-01 1.24000e+01 2.64789e+01
3.00008e-01 1.26000e+01 2.64789e+01
3.00008e-01 1.28000e+01 2.64789e+01
3.00008e-01 1.30000e+01 2.64789e+01
3.00008e-01 1.32000e+01 2.64789e+01
3.00008e-01 1.34000e+01 2.64789e+01
3.00008e-01 1.36000e+01 2.64789e+01
3.00008e-01 1.38000e+01 2.64789e+01
3.00008e-01 1.40000e+01 2.64788e+01
3.00008e-01 1.42000e+01 2.64788e+01
3.00008e-01 1.44000e+01 2.64788e+01
3.00008e-01 1.46000e+01 2.64788e+01
3.00008e-01 1.48000e+01 2.64787e+01
3.00008e-01 1.50000e+01 2.64786e+01
3.00008e-01 1.52000e+01 2.64785e+01
3.00008e-01 1.54000e+01 2.64782e+01
3.00008e-01 1.56000e+01 2.64779e+01
3.00008e-01 1.58000e+01 2.64773e+01
3.00008e-01 1.60000e+01 2.64765e+01
3.00008e-01 1.62000e+01 2.64753e+01
3.00008e-01 1.64000e+01 2.64729e+01
3.00008e-01 1.66000e+01 2.64699e+01
3.00008e-01 1.68000e+01 2.64651e+01
3.00008e-01 1.70000e+01 2.64577e+01
3.00008e-01 1.72000e+01 2.64465e+01
3.00008e-01 1.74000e+01 2.64288e+01
3.00008e-01 1.76000e+01 2.64029e+01
3.00008e-01 1.78000e+01 2.63659e+01
3.00008e-01 1.80000e+01 2.63124e+01
3.00008e-01 1.82000e+01 2.62360e+01
3.00008e-01 1.84000e+01 2.61249e+01
3.00008e-01 1.86000e+01 2.59642e+01
3.00008e-01 1.88000e+01 2.57309e+01
3.00008e-01 1.90000e+01 2.53941e+01
3.00008e-01 1.92000e+01 2.49098e+01
3.00008e-01 1.94000e+01 2.42259e+01
3.00008e-01 1.96000e+01 2.33225e+01
3.00008e-01 1.98000e+01 2.23125e+01
3.00008e-01 2.00000e+01 2.13337e+01
3.30008e-01 1.20000e+01 2.65986e+01
3.30008e-01 1.22000e+01 2.65986e+01
3.30008e-01 1.24000e+01 2.65986e+01
3.30008e-01 1.26000e+01 2.65986e+01
3.30008e-01 1.28000e+01 2.65986e+01
3.30008e-01 1.30000e+01 2.65986e+01
3.30008e-01 1.32000e+01 2.65985e+01
3.30008e-01 1.34000e+01 2.65985e+01
3.30008e-01 1.36000e+01 2.65985e+01
3.30008e-01 1.38000e+01 2.65985e+01
3.30008e-01 1.40000e+01 2.65985e+01
3.30008e-01 1.42000e+01 2.65985e+01
3.30008e-01 1.44000e+01 2.65985e+01
3.30008e-01 1.46000e+01 2.65985e+01
3.30008e-01 1.48000e+01 2.65982e+01
3.30008e-01 1.50000e+01 2.65981e+01
3.30008e-01 1.52000e+01 2.65980e+01
3.30008e-01 1.54000e+01 2.65977e+01
3.30008e-01 1.56000e+01 2.65974e+01
3.30008e-01 1.58000e+01 2.65968e+01
3.30008e-01 1.60000e+01 2.65959e+01
3.30008e-01 1.62000e+01 2.65941e+01
3.30008e-01 1.64000e+01 2.65922e+01
3.30008e-01 1.66000e+01 2.65887e+01
3.30008e-01 1.68000e+01 2.65830e+01
3.30008e-01 1.70000e+01 2.65749e+01
3.30008e-01 1.72000e+01 2.65630e+01
3.30008e-01 1.74000e+01 2.65435e+01
3.30008e-01 1.76000e+01 2.65158e+01
3.30008e-01 1.78000e+01 2.64751e+01
3.30008e-01 1.80000e+01 2.64141e+01
3.30008e-01 1.82000e+01 2.63283e+01
3.30008e-01 1.84000e+01 2.62003e+01
3.30008e-01 1.86000e+01 2.60191e+01
3.30008e-01 1.88000e+01 2.57546e+01
3.30008e-01 1.90000e+01 2.53776e+01
3.30008e-01 1.92000e+01 2.48366e+01
3.30008e-01 1.94000e+01 2.40938e+01
3.30008e-01 1.96000e+01 2.31785e+01
3.30008e-01 1.98000e+01 2.22161e+01
3.30008e-01 2.00000e+01 2.12416e+01
3.60006e-01 1.20000e+01 2.67199e+01
3.60006e-01 1.22000e+01 2.67199e+01
3.60006e-01 1.24000e+01 2.67199e+01
3.60006e-01 1.26000e+01 2.67199e+01
3.60006e-01 1.28000e+01 2.67199e+01
3.60006e-01 1.30000e+01 2.67199e+01
3.60006e-01 1.32000e+01 2.67199e+01
3.60006e-01 1.34000e+01 2.67199e+01
3.60006e-01 1.36000e+01 2.67199e+01
3.60006e-01 1.38000e+01 2.67199e+01
3.60006e-01 1.40000e+01 2.67199e+01
3.60006e-01 1.42000e+01 2.67199e+01
3.60006e-01 1.44000e+01 2.67199e+01
3.60006e-01 1.46000e+01 2.67198e+01
3.60006e-01 1.48000e+01 2.67197e+01
3.60006e-01 1.50000e+01 2.67196e+01
3.60006e-01 1.52000e+01 2.67195e+01
3.60006e-01 1.54000e+01 2.67192e+01
3.60006e-01 1.56000e+01 2.67188e+01
3.60006e-01 1.58000e+01 2.67181e+01
3.60006e-01 1.60000e+01 2.67171e+01
3.60006e-01 1.62000e+01 2.67161e+01
3.60006e-01 1.64000e+01 2.67135e+01
3.60006e-01 1.66000e+01 2.67093e+01
3.60006e-01 1.68000e+01 2.67035e+01
3.60006e-01 1.70000e+01 2.66942e+01
3.60006e-01 1.72000e+01 2.66799e+01
3.60006e-01 1.74000e+01 2.66589e+01
3.60006e-01 1.76000e+01 2.66246e+01
3.60006e-01 1.78000e+01 2.65787e+01
3.60006e-01 1.80000e+01 2.65148e+01
3.60006e-01 1.82000e+01 2.64127e+01
3.60006e-01 1.84000e+01 2.62715e+01
3.60006e-01 1.86000e+01 2.60684e+01
3.60006e-01 1.88000e+01 2.57720e+01
3.60006e-01 1.90000e+01 2.53473e+01
3.60006e-01 1.92000e+01 2.47531e+01
3.60006e-01 1.94000e+01 2.39758e+01
3.60006e-01 1.96000e+01 2.30733e+01
3.60006e-01 1.98000e+01 2.21326e+01
3.60006e-01 2.00000e+01 2.11428e+01
3.89998e-01 1.20000e+01 2.68421e+01
3.89998e-01 1.22000e+01 2.68421e+01
3.89998e-01 1.24000e+01 2.68421e+01
3.89998e-01 1.26000e+01 2.68421e+01
3.89998e-01 1.28000e+01 2.68421e+01
3.89998e-01 1.30000e+01 2.68421e+01
3.89998e-01 1.32000e+01 2.68421e+01
3.89998e-01 1.34000e+01 2.68421e+01
3.89998e-01 1.36000e+01 2.68421e+01
3.89998e-01 1.38000e+01 2.68421e+01
3.89998e-01 1.40000e+01 2.68421e+01
3.89998e-01 1.42000e+01 2.68421e+01
3.89998e-01 1.44000e+01 2.68420e+01
3.89998e-01 1.46000e+01 2.68420e+01
3.89998e-01 1.48000e+01 2.68419e+01
3.89998e-01 1.50000e+01 2.68418e+01
3.89998e-01 1.52000e+01 2.68416e+01
3.89998e-01 1.54000e+01 2.68413e+01
3.89998e-01 1.56000e+01 2.68408e+01
3.89998e-01 1.58000e+01 2.68401e+01
3.89998e-01 1.60000e+01 2.68390e+01
3.89998e-01 1.62000e+01 2.68372e+01
3.89998e-01 1.64000e+01 2.68344e+01
3.89998e-01 1.66000e+01 2.68299e+01
3.89998e-01 1.68000e+01 2.68230e+01
3.89998e-01 1.70000e+01 2.68129e+01
3.89998e-01 1.72000e+01 2.67968e+01
3.89998e-01 1.74000e+01 2.67724e+01
3.89998e-01 1.76000e+01 2.67366e+01
3.89998e-01 1.78000e+01 2.66842e+01
3.89998e-01 1.80000e+01 2.66064e+01
3.89998e-01 1.82000e+01 2.64963e+01
3.89998e-01 1.84000e+01 2.63353e+01
3.89998e-01 1.86000e+01 2.61016e+01
3.89998e-01 1.88000e+01 2.57660e+01
3.89998e-01 1.90000e+01 2.52934e+01
3.89998e-01 1.92000e+01 2.46547e+01
3.89998e-01 1.94000e+01 2.38574e+01
3.89998e-01 1.96000e+01 2.29925e+01
3.89998e-01 1.98000e+01 2.20601e+01
3.89998e-01 2.00000e+01 2.10362e+01
4.20005e-01 1.20000e+01 2.69613e+01
4.20005e-01 1.22000e+01 2.69613e+01
4.20005e-01 1.24000e+01 2.69613e+01
4.20005e-01 1.26000e+01 2.69613e+01
