# log10(mAp[MeV]), log10(r[cm]), log10(dQ/dr[erg/cm/MeV])
4.20005e-01 1.20000e+01 2.69664e+01
4.20005e-01 1.22000e+01 2.69664e+01
4.20005e-01 1.24000e+01 2.69664e+01
4.20005e-01 1.26000e+01 2.69664e+01
4.20005e-01 1.28000e+01 2.69664e+01
4.20005e-01 1.30000e+01 2.69664e+01
4.20005e-01 1.32000e+01 2.69664e+01
4.20005e-01 1.34000e+01 2.69664e+01
4.20005e-01 1.36000e+01 2.69664e+01
4.20005e-01 1.38000e+01 2.69664e+01
4.20005e-01 1.40000e+01 2.69664e+01
4.20005e-01 1.42000e+01 2.69664e+01
4.20005e-01 1.44000e+01 2.69663e+01
4.20005e-01 1.46000e+01 2.69663e+01
4.20005e-01 1.48000e+01 2.69662e+01
4.20005e-01 1.50000e+01 2.69660e+01
4.20005e-01 1.52000e+01 2.69658e+01
4.20005e-01 1.54000e+01 2.69655e+01
4.20005e-01 1.56000e+01 2.69649e+01
4.20005e-01 1.58000e+01 2.69641e+01
4.20005e-01 1.60000e+01 2.69628e+01
4.20005e-01 1.62000e+01 2.69607e+01
4.20005e-01 1.64000e+01 2.69575e+01
4.20005e-01 1.66000e+01 2.69523e+01
4.20005e-01 1.68000e+01 2.69448e+01
4.20005e-01 1.70000e+01 2.69328e+01
4.20005e-01 1.72000e+01 2.69148e+01
4.20005e-01 1.74000e+01 2.68895e+01
4.20005e-01 1.76000e+01 2.68458e+01
4.20005e-01 1.78000e+01 2.67966e+01
4.20005e-01 1.80000e+01 2.67149e+01
4.20005e-01 1.82000e+01 2.65957e+01
4.20005e-01 1.84000e+01 2.64313e+01
4.20005e-01 1.86000e+01 2.62007e+01
4.20005e-01 1.88000e+01 2.58697e+01
4.20005e-01 1.90000e+01 2.54256e+01
4.20005e-01 1.92000e+01 2.48022e+01
4.20005e-01 1.94000e+01 2.40561e+01
4.20005e-01 1.96000e+01 2.32749e+01
4.20005e-01 1.98000e+01 2.25122e+01
4.20005e-01 2.00000e+01 2.17210e+01
4.50003e-01 1.20000e+01 2.70893e+01
4.50003e-01 1.22000e+01 2.70893e+01
4.50003e-01 1.24000e+01 2.70893e+01
4.50003e-01 1.26000e+01 2.70893e+01
4.50003e-01 1.28000e+01 2.70893e+01
4.50003e-01 1.30000e+01 2.70893e+01
4.50003e-01 1.32000e+01 2.70893e+01
4.50003e-01 1.34000e+01 2.70893e+01
4.50003e-01 1.36000e+01 2.70893e+01
4.50003e-01 1.38000e+01 2.70893e+01
4.50003e-01 1.40000e+01 2.70892e+01
4.50003e-01 1.42000e+01 2.70892e+01
4.50003e-01 1.44000e+01 2.70892e+01
4.50003e-01 1.46000e+01 2.70891e+01
4.50003e-01 1.48000e+01 2.70890e+01
4.50003e-01 1.50000e+01 2.70889e+01
4.50003e-01 1.52000e+01 2.70886e+01
4.50003e-01 1.54000e+01 2.70882e+01
4.50003e-01 1.56000e+01 2.70876e+01
4.50003e-01 1.58000e+01 2.70866e+01
4.50003e-01 1.60000e+01 2.70851e+01
4.50003e-01 1.62000e+01 2.70828e+01
4.50003e-01 1.64000e+01 2.70791e+01
4.50003e-01 1.66000e+01 2.70733e+01
4.50003e-01 1.68000e+01 2.70647e+01
4.50003e-01 1.70000e+01 2.70492e+01
4.50003e-01 1.72000e+01 2.70299e+01
4.50003e-01 1.74000e+01 2.70006e+01
4.50003e-01 1.76000e+01 2.69580e+01
4.50003e-01 1.78000e+01 2.68964e+01
4.50003e-01 1.80000e+01 2.68131e+01
4.50003e-01 1.82000e+01 2.66836e+01
4.50003e-01 1.84000e+01 2.65031e+01
4.50003e-01 1.86000e+01 2.62442e+01
4.50003e-01 1.88000e+01 2.58893e+01
4.50003e-01 1.90000e+01 2.53965e+01
4.50003e-01 1.92000e+01 2.47496e+01
4.50003e-01 1.94000e+01 2.40188e+01
4.50003e-01 1.96000e+01 2.32490e+01
4.50003e-01 1.98000e+01 2.24901e+01
4.50003e-01 2.00000e+01 2.16524e+01
4.80007e-01 1.20000e+01 2.72341e+01
4.80007e-01 1.22000e+01 2.72341e+01
4.80007e-01 1.24000e+01 2.72341e+01
4.80007e-01 1.26000e+01 2.72341e+01
4.80007e-01 1.28000e+01 2.72341e+01
4.80007e-01 1.30000e+01 2.72341e+01
4.80007e-01 1.32000e+01 2.72340e+01
4.80007e-01 1.34000e+01 2.72340e+01
4.80007e-01 1.36000e+01 2.72340e+01
4.80007e-01 1.38000e+01 2.72340e+01
4.80007e-01 1.40000e+01 2.72340e+01
4.80007e-01 1.42000e+01 2.72340e+01
4.80007e-01 1.44000e+01 2.72339e+01
4.80007e-01 1.46000e+01 2.72339e+01
4.80007e-01 1.48000e+01 2.72338e+01
4.80007e-01 1.50000e+01 2.72336e+01
4.80007e-01 1.52000e+01 2.72333e+01
4.80007e-01 1.54000e+01 2.72328e+01
4.80007e-01 1.56000e+01 2.72321e+01
4.80007e-01 1.58000e+01 2.72310e+01
4.80007e-01 1.60000e+01 2.72293e+01
4.80007e-01 1.62000e+01 2.72266e+01
4.80007e-01 1.64000e+01 2.72224e+01
4.80007e-01 1.66000e+01 2.72160e+01
4.80007e-01 1.68000e+01 2.72060e+01
4.80007e-01 1.70000e+01 2.71923e+01
4.80007e-01 1.72000e+01 2.71697e+01
4.80007e-01 1.74000e+01 2.71369e+01
4.80007e-01 1.76000e+01 2.70888e+01
4.80007e-01 1.78000e+01 2.70192e+01
4.80007e-01 1.80000e+01 2.69167e+01
4.80007e-01 1.82000e+01 2.67755e+01
4.80007e-01 1.84000e+01 2.65747e+01
4.80007e-01 1.86000e+01 2.62840e+01
4.80007e-01 1.88000e+01 2.58990e+01
4.80007e-01 1.90000e+01 2.53783e+01
4.80007e-01 1.92000e+01 2.47391e+01
4.80007e-01 1.94000e+01 2.40288e+01
4.80007e-01 1.96000e+01 2.32712e+01
4.80007e-01 1.98000e+01 2.24613e+01
4.80007e-01 2.00000e+01 2.15709e+01
5.09995e-01 1.20000e+01 2.73814e+01
5.09995e-01 1.22000e+01 2.73814e+01
5.09995e-01 1.24000e+01 2.73814e+01
5.09995e-01 1.26000e+01 2.73814e+01
5.09995e-01 1.28000e+01 2.73814e+01
5.09995e-01 1.30000e+01 2.73814e+01
5.09995e-01 1.32000e+01 2.73814e+01
5.09995e-01 1.34000e+01 2.73814e+01
5.09995e-01 1.36000e+01 2.73814e+01
5.09995e-01 1.38000e+01 2.73813e+01
5.09995e-01 1.40000e+01 2.73813e+01
5.09995e-01 1.42000e+01 2.73813e+01
5.09995e-01 1.44000e+01 2.73812e+01
5.09995e-01 1.46000e+01 2.73812e+01
5.09995e-01 1.48000e+01 2.73810e+01
5.09995e-01 1.50000e+01 2.73808e+01
5.09995e-01 1.52000e+01 2.73805e+01
5.09995e-01 1.54000e+01 2.73800e+01
5.09995e-01 1.56000e+01 2.73792e+01
5.09995e-01 1.58000e+01 2.73790e+01
5.09995e-01 1.60000e+01 2.73771e+01
5.09995e-01 1.62000e+01 2.73741e+01
5.09995e-01 1.64000e+01 2.73694e+01
5.09995e-01 1.66000e+01 2.73620e+01
5.09995e-01 1.68000e+01 2.73510e+01
5.09995e-01 1.70000e+01 2.73333e+01
5.09995e-01 1.72000e+01 2.73075e+01
5.09995e-01 1.74000e+01 2.72723e+01
5.09995e-01 1.76000e+01 2.72190e+01
5.09995e-01 1.78000e+01 2.71362e+01
5.09995e-01 1.80000e+01 2.70269e+01
5.09995e-01 1.82000e+01 2.68686e+01
5.09995e-01 1.84000e+01 2.66514e+01
5.09995e-01 1.86000e+01 2.63505e+01
5.09995e-01 1.88000e+01 2.59390e+01
5.09995e-01 1.90000e+01 2.54070e+01
5.09995e-01 1.92000e+01 2.47769e+01
5.09995e-01 1.94000e+01 2.40739e+01
5.09995e-01 1.96000e+01 2.32879e+01
5.09995e-01 1.98000e+01 2.24304e+01
5.09995e-01 2.00000e+01 2.14745e+01
5.40004e-01 1.20000e+01 2.75219e+01
5.40004e-01 1.22000e+01 2.75219e+01
5.40004e-01 1.24000e+01 2.75219e+01
5.40004e-01 1.26000e+01 2.75219e+01
5.40004e-01 1.28000e+01 2.75219e+01
5.40004e-01 1.30000e+01 2.75219e+01
5.40004e-01 1.32000e+01 2.75219e+01
5.40004e-01 1.34000e+01 2.75219e+01
5.40004e-01 1.36000e+01 2.75218e+01
5.40004e-01 1.38000e+01 2.75218e+01
5.40004e-01 1.40000e+01 2.75218e+01
5.40004e-01 1.42000e+01 2.75218e+01
5.40004e-01 1.44000e+01 2.75217e+01
5.40004e-01 1.46000e+01 2.75216e+01
5.40004e-01 1.48000e+01 2.75215e+01
5.40004e-01 1.50000e+01 2.75213e+01
5.40004e-01 1.52000e+01 2.75209e+01
5.40004e-01 1.54000e+01 2.75204e+01
5.40004e-01 1.56000e+01 2.75195e+01
5.40004e-01 1.58000e+01 2.75180e+01
5.40004e-01 1.60000e+01 2.75160e+01
5.40004e-01 1.62000e+01 2.75125e+01
5.40004e-01 1.64000e+01 2.75073e+01
5.40004e-01 1.66000e+01 2.75000e+01
5.40004e-01 1.68000e+01 2.74871e+01
5.40004e-01 1.70000e+01 2.74688e+01
5.40004e-01 1.72000e+01 2.74420e+01
5.40004e-01 1.74000e+01 2.74015e+01
5.40004e-01 1.76000e+01 2.73428e+01
5.40004e-01 1.78000e+01 2.72585e+01
5.40004e-01 1.80000e+01 2.71352e+01
5.40004e-01 1.82000e+01 2.69680e+01
5.40004e-01 1.84000e+01 2.67312e+01
5.40004e-01 1.86000e+01 2.64055e+01
5.40004e-01 1.88000e+01 2.59817e+01
5.40004e-01 1.90000e+01 2.54558e+01
5.40004e-01 1.92000e+01 2.48450e+01
5.40004e-01 1.94000e+01 2.41345e+01
5.40004e-01 1.96000e+01 2.33123e+01
5.40004e-01 1.98000e+01 2.23917e+01
5.40004e-01 2.00000e+01 2.13616e+01
5.70006e-01 1.20000e+01 2.76673e+01
5.70006e-01 1.22000e+01 2.76673e+01
5.70006e-01 1.24000e+01 2.76673e+01
5.70006e-01 1.26000e+01 2.76673e+01
5.70006e-01 1.28000e+01 2.76673e+01
5.70006e-01 1.30000e+01 2.76673e+01
5.70006e-01 1.32000e+01 2.76673e+01
5.70006e-01 1.34000e+01 2.76673e+01
5.70006e-01 1.36000e+01 2.76673e+01
5.70006e-01 1.38000e+01 2.76672e+01
5.70006e-01 1.40000e+01 2.76672e+01
5.70006e-01 1.42000e+01 2.76672e+01
5.70006e-01 1.44000e+01 2.76672e+01
5.70006e-01 1.46000e+01 2.76671e+01
5.70006e-01 1.48000e+01 2.76669e+01
5.70006e-01 1.50000e+01 2.76666e+01
5.70006e-01 1.52000e+01 2.76663e+01
5.70006e-01 1.54000e+01 2.76656e+01
5.70006e-01 1.56000e+01 2.76646e+01
5.70006e-01 1.58000e+01 2.76631e+01
5.70006e-01 1.60000e+01 2.76606e+01
5.70006e-01 1.62000e+01 2.76569e+01
5.70006e-01 1.64000e+01 2.76511e+01
5.70006e-01 1.66000e+01 2.76423e+01
5.70006e-01 1.68000e+01 2.76288e+01
5.70006e-01 1.70000e+01 2.76086e+01
5.70006e-01 1.72000e+01 2.75785e+01
5.70006e-01 1.74000e+01 2.75342e+01
5.70006e-01 1.76000e+01 2.74690e+01
5.70006e-01 1.78000e+01 2.73783e+01
5.70006e-01 1.80000e+01 2.72481e+01
5.70006e-01 1.82000e+01 2.70667e+01
5.70006e-01 1.84000e+01 2.68163e+01
5.70006e-01 1.86000e+01 2.64800e+01
5.70006e-01 1.88000e+01 2.60543e+01
5.70006e-01 1.90000e+01 2.55434e+01
5.70006e-01 1.92000e+01 2.49362e+01
5.70006e-01 1.94000e+01 2.42071e+01
5.70006e-01 1.96000e+01 2.33377e+01
5.70006e-01 1.98000e+01 2.23477e+01
5.70006e-01 2.00000e+01 2.12322e+01
6.00003e-01 1.20000e+01 2.78167e+01
6.00003e-01 1.22000e+01 2.78167e+01
6.00003e-01 1.24000e+01 2.78167e+01
6.00003e-01 1.26000e+01 2.78167e+01
6.00003e-01 1.28000e+01 2.78167e+01
6.00003e-01 1.30000e+01 2.78167e+01
6.00003e-01 1.32000e+01 2.78167e+01
6.00003e-01 1.34000e+01 2.78167e+01
6.00003e-01 1.36000e+01 2.78167e+01
6.00003e-01 1.38000e+01 2.78167e+01
6.00003e-01 1.40000e+01 2.78167e+01
6.00003e-01 1.42000e+01 2.78166e+01
6.00003e-01 1.44000e+01 2.78165e+01
6.00003e-01 1.46000e+01 2.78164e+01
6.00003e-01 1.48000e+01 2.78163e+01
6.00003e-01 1.50000e+01 2.78160e+01
6.00003e-01 1.52000e+01 2.78155e+01
6.00003e-01 1.54000e+01 2.78149e+01
6.00003e-01 1.56000e+01 2.78138e+01
6.00003e-01 1.58000e+01 2.78121e+01
6.00003e-01 1.60000e+01 2.78094e+01
6.00003e-01 1.62000e+01 2.78053e+01
6.00003e-01 1.64000e+01 2.77990e+01
6.00003e-01 1.66000e+01 2.77890e+01
6.00003e-01 1.68000e+01 2.77742e+01
6.00003e-01 1.70000e+01 2.77520e+01
6.00003e-01 1.72000e+01 2.77188e+01
6.00003e-01 1.74000e+01 2.76695e+01
6.00003e-01 1.76000e+01 2.75992e+01
6.00003e-01 1.78000e+01 2.74999e+01
6.00003e-01 1.80000e+01 2.73585e+01
6.00003e-01 1.82000e+01 2.71663e+01
6.00003e-01 1.84000e+01 2.69065e+01
6.00003e-01 1.86000e+01 2.65676e+01
6.00003e-01 1.88000e+01 2.61483e+01
6.00003e-01 1.90000e+01 2.56445e+01
6.00003e-01 1.92000e+01 2.50302e+01
6.00003e-01 1.94000e+01 2.42693e+01
6.00003e-01 1.96000e+01 2.33556e+01
6.00003e-01 1.98000e+01 2.22946e+01
6.00003e-01 2.00000e+01 2.10838e+01
6.30000e-01 1.20000e+01 2.79629e+01
6.30000e-01 1.22000e+01 2.79629e+01
6.30000e-01 1.24000e+01 2.79629e+01
6.30000e-01 1.26000e+01 2.79629e+01
6.30000e-01 1.28000e+01 2.79629e+01
6.30000e-01 1.30000e+01 2.79629e+01
6.30000e-01 1.32000e+01 2.79629e+01
6.30000e-01 1.34000e+01 2.79629e+01
6.30000e-01 1.36000e+01 2.79629e+01
6.30000e-01 1.38000e+01 2.79629e+01
6.30000e-01 1.40000e+01 2.79628e+01
6.30000e-01 1.42000e+01 2.79628e+01
6.30000e-01 1.44000e+01 2.79627e+01
6.30000e-01 1.46000e+01 2.79626e+01
6.30000e-01 1.48000e+01 2.79624e+01
6.30000e-01 1.50000e+01 2.79621e+01
6.30000e-01 1.52000e+01 2.79616e+01
6.30000e-01 1.54000e+01 2.79608e+01
6.30000e-01 1.56000e+01 2.79596e+01
6.30000e-01 1.58000e+01 2.79578e+01
6.30000e-01 1.60000e+01 2.79548e+01
6.30000e-01 1.62000e+01 2.79503e+01
6.30000e-01 1.64000e+01 2.79432e+01
6.30000e-01 1.66000e+01 2.79325e+01
6.30000e-01 1.68000e+01 2.79163e+01
6.30000e-01 1.70000e+01 2.78919e+01
6.30000e-01 1.72000e+01 2.78558e+01
6.30000e-01 1.74000e+01 2.78033e+01
6.30000e-01 1.76000e+01 2.77281e+01
6.30000e-01 1.78000e+01 2.76215e+01
6.30000e-01 1.80000e+01 2.74724e+01
6.30000e-01 1.82000e+01 2.72684e+01
6.30000e-01 1.84000e+01 2.70015e+01
6.30000e-01 1.86000e+01 2.66665e+01
6.30000e-01 1.88000e+01 2.62532e+01
6.30000e-01 1.90000e+01 2.57523e+01
6.30000e-01 1.92000e+01 2.51258e+01
6.30000e-01 1.94000e+01 2.43427e+01
6.30000e-01 1.96000e+01 2.33783e+01
6.30000e-01 1.98000e+01 2.22383e+01
6.30000e-01 2.00000e+01 2.09174e+01
6.60002e-01 1.20000e+01 2.81126e+01
6.60002e-01 1.22000e+01 2.81126e+01
6.60002e-01 1.24000e+01 2.81126e+01
6.60002e-01 1.26000e+01 2.81126e+01
6.60002e-01 1.28000e+01 2.81126e+01
6.60002e-01 1.30000e+01 2.81126e+01
6.60002e-01 1.32000e+01 2.81126e+01
6.60002e-01 1.34000e+01 2.81126e+01
6.60002e-01 1.36000e+01 2.81126e+01
6.60002e-01 1.38000e+01 2.81126e+01
6.60002e-01 1.40000e+01 2.81125e+01
6.60002e-01 1.42000e+01 2.81125e+01
6.60002e-01 1.44000e+01 2.81124e+01
6.60002e-01 1.46000e+01 2.81123e+01
6.60002e-01 1.48000e+01 2.81121e+01
6.60002e-01 1.50000e+01 2.81117e+01
6.60002e-01 1.52000e+01 2.81112e+01
6.60002e-01 1.54000e+01 2.81104e+01
6.60002e-01 1.56000e+01 2.81090e+01
6.60002e-01 1.58000e+01 2.81070e+01
6.60002e-01 1.60000e+01 2.81038e+01
6.60002e-01 1.62000e+01 2.80988e+01
6.60002e-01 1.64000e+01 2.80911e+01
6.60002e-01 1.66000e+01 2.80794e+01
6.60002e-01 1.68000e+01 2.80618e+01
6.60002e-01 1.70000e+01 2.80333e+01
6.60002e-01 1.72000e+01 2.79944e+01
6.60002e-01 1.74000e+01 2.79400e+01
6.60002e-01 1.76000e+01 2.78598e+01
6.60002e-01 1.78000e+01 2.77498e+01
6.60002e-01 1.80000e+01 2.75926e+01
6.60002e-01 1.82000e+01 2.73815e+01
6.60002e-01 1.84000e+01 2.71100e+01
6.60002e-01 1.86000e+01 2.67786e+01
6.60002e-01 1.88000e+01 2.63689e+01
6.60002e-01 1.90000e+01 2.58634e+01
6.60002e-01 1.92000e+01 2.52190e+01
6.60002e-01 1.94000e+01 2.44273e+01
6.60002e-01 1.96000e+01 2.33943e+01
6.60002e-01 1.98000e+01 2.21755e+01
6.60002e-01 2.00000e+01 2.07334e+01
6.90001e-01 1.20000e+01 2.82612e+01
6.90001e-01 1.22000e+01 2.82612e+01
6.90001e-01 1.24000e+01 2.82612e+01
6.90001e-01 1.26000e+01 2.82612e+01
6.90001e-01 1.28000e+01 2.82612e+01
6.90001e-01 1.30000e+01 2.82612e+01
6.90001e-01 1.32000e+01 2.82612e+01
6.90001e-01 1.34000e+01 2.82612e+01
6.90001e-01 1.36000e+01 2.82612e+01
6.90001e-01 1.38000e+01 2.82611e+01
6.90001e-01 1.40000e+01 2.82611e+01
6.90001e-01 1.42000e+01 2.82610e+01
6.90001e-01 1.44000e+01 2.82609e+01
6.90001e-01 1.46000e+01 2.82608e+01
6.90001e-01 1.48000e+01 2.82606e+01
6.90001e-01 1.50000e+01 2.82602e+01
6.90001e-01 1.52000e+01 2.82596e+01
6.90001e-01 1.54000e+01 2.82587e+01
6.90001e-01 1.56000e+01 2.82572e+01
6.90001e-01 1.58000e+01 2.82550e+01
6.90001e-01 1.60000e+01 2.82514e+01
6.90001e-01 1.62000e+01 2.82460e+01
6.90001e-01 1.64000e+01 2.82376e+01
6.90001e-01 1.66000e+01 2.82248e+01
6.90001e-01 1.68000e+01 2.82055e+01
6.90001e-01 1.70000e+01 2.81768e+01
6.90001e-01 1.72000e+01 2.81348e+01
6.90001e-01 1.74000e+01 2.80742e+01
6.90001e-01 1.76000e+01 2.79884e+01
6.90001e-01 1.78000e+01 2.78690e+01
6.90001e-01 1.80000e+01 2.77069e+01
6.90001e-01 1.82000e+01 2.74924e+01
6.90001e-01 1.84000e+01 2.72232e+01
6.90001e-01 1.86000e+01 2.68904e+01
6.90001e-01 1.88000e+01 2.64782e+01
6.90001e-01 1.90000e+01 2.59611e+01
6.90001e-01 1.92000e+01 2.53045e+01
6.90001e-01 1.94000e+01 2.44564e+01
6.90001e-01 1.96000e+01 2.33992e+01
6.90001e-01 1.98000e+01 2.21044e+01
6.90001e-01 2.00000e+01 2.05342e+01
7.20002e-01 1.20000e+01 2.84121e+01
7.20002e-01 1.22000e+01 2.84121e+01
7.20002e-01 1.24000e+01 2.84121e+01
7.20002e-01 1.26000e+01 2.84121e+01
7.20002e-01 1.28000e+01 2.84121e+01
7.20002e-01 1.30000e+01 2.84121e+01
7.20002e-01 1.32000e+01 2.84121e+01
7.20002e-01 1.34000e+01 2.84121e+01
7.20002e-01 1.36000e+01 2.84120e+01
7.20002e-01 1.38000e+01 2.84120e+01
7.20002e-01 1.40000e+01 2.84119e+01
7.20002e-01 1.42000e+01 2.84119e+01
7.20002e-01 1.44000e+01 2.84118e+01
7.20002e-01 1.46000e+01 2.84116e+01
7.20002e-01 1.48000e+01 2.84114e+01
7.20002e-01 1.50000e+01 2.84110e+01
7.20002e-01 1.52000e+01 2.84103e+01
7.20002e-01 1.54000e+01 2.84093e+01
7.20002e-01 1.56000e+01 2.84077e+01
7.20002e-01 1.58000e+01 2.84053e+01
7.20002e-01 1.60000e+01 2.84014e+01
7.20002e-01 1.62000e+01 2.83954e+01
7.20002e-01 1.64000e+01 2.83862e+01
7.20002e-01 1.66000e+01 2.83723e+01
7.20002e-01 1.68000e+01 2.83514e+01
7.20002e-01 1.70000e+01 2.83205e+01
7.20002e-01 1.72000e+01 2.82755e+01
7.20002e-01 1.74000e+01 2.82111e+01
7.20002e-01 1.76000e+01 2.81193e+01
7.20002e-01 1.78000e+01 2.79950e+01
7.20002e-01 1.80000e+01 2.78301e+01
7.20002e-01 1.82000e+01 2.76167e+01
7.20002e-01 1.84000e+01 2.73481e+01
7.20002e-01 1.86000e+01 2.70147e+01
7.20002e-01 1.88000e+01 2.65978e+01
7.20002e-01 1.90000e+01 2.60622e+01
7.20002e-01 1.92000e+01 2.53797e+01
7.20002e-01 1.94000e+01 2.45062e+01
7.20002e-01 1.96000e+01 2.34074e+01
7.20002e-01 1.98000e+01 2.20291e+01
7.20002e-01 2.00000e+01 2.03250e+01
7.49999e-01 1.20000e+01 2.85632e+01
7.49999e-01 1.22000e+01 2.85632e+01
7.49999e-01 1.24000e+01 2.85632e+01
7.49999e-01 1.26000e+01 2.85632e+01
7.49999e-01 1.28000e+01 2.85632e+01
7.49999e-01 1.30000e+01 2.85631e+01
7.49999e-01 1.32000e+01 2.85631e+01
7.49999e-01 1.34000e+01 2.85631e+01
7.49999e-01 1.36000e+01 2.85631e+01
7.49999e-01 1.38000e+01 2.85631e+01
7.49999e-01 1.40000e+01 2.85630e+01
7.49999e-01 1.42000e+01 2.85630e+01
7.49999e-01 1.44000e+01 2.85629e+01
7.49999e-01 1.46000e+01 2.85627e+01
7.49999e-01 1.48000e+01 2.85624e+01
7.49999e-01 1.50000e+01 2.85619e+01
7.49999e-01 1.52000e+01 2.85612e+01
7.49999e-01 1.54000e+01 2.85601e+01
7.49999e-01 1.56000e+01 2.85584e+01
7.49999e-01 1.58000e+01 2.85557e+01
7.49999e-01 1.60000e+01 2.85514e+01
7.49999e-01 1.62000e+01 2.85449e+01
7.49999e-01 1.64000e+01 2.85348e+01
7.49999e-01 1.66000e+01 2.85198e+01
7.49999e-01 1.68000e+01 2.84972e+01
7.49999e-01 1.70000e+01 2.84639e+01
7.49999e-01 1.72000e+01 2.84158e+01
7.49999e-01 1.74000e+01 2.83476e+01
7.49999e-01 1.76000e+01 2.82528e+01
7.49999e-01 1.78000e+01 2.81245e+01
7.49999e-01 1.80000e+01 2.79547e+01
7.49999e-01 1.82000e+01 2.77418e+01
7.49999e-01 1.84000e+01 2.74717e+01
7.49999e-01 1.86000e+01 2.71365e+01
7.49999e-01 1.88000e+01 2.67059e+01
7.49999e-01 1.90000e+01 2.61580e+01
7.49999e-01 1.92000e+01 2.54531e+01
7.49999e-01 1.94000e+01 2.45520e+01
7.49999e-01 1.96000e+01 2.34047e+01
7.49999e-01 1.98000e+01 2.19565e+01
7.49999e-01 2.00000e+01 2.01120e+01
7.80000e-01 1.20000e+01 2.87117e+01
7.80000e-01 1.22000e+01 2.87117e+01
7.80000e-01 1.24000e+01 2.87117e+01
7.80000e-01 1.26000e+01 2.87117e+01
7.80000e-01 1.28000e+01 2.87117e+01
7.80000e-01 1.30000e+01 2.87117e+01
7.80000e-01 1.32000e+01 2.87117e+01
7.80000e-01 1.34000e+01 2.87117e+01
7.80000e-01 1.36000e+01 2.87117e+01
7.80000e-01 1.38000e+01 2.87116e+01
7.80000e-01 1.40000e+01 2.87116e+01
7.80000e-01 1.42000e+01 2.87115e+01
7.80000e-01 1.44000e+01 2.87114e+01
7.80000e-01 1.46000e+01 2.87112e+01
7.80000e-01 1.48000e+01 2.87109e+01
7.80000e-01 1.50000e+01 2.87104e+01
7.80000e-01 1.52000e+01 2.87096e+01
7.80000e-01 1.54000e+01 2.87084e+01
7.80000e-01 1.56000e+01 2.87065e+01
7.80000e-01 1.58000e+01 2.87035e+01
7.80000e-01 1.60000e+01 2.86987e+01
7.80000e-01 1.62000e+01 2.86916e+01
7.80000e-01 1.64000e+01 2.86807e+01
7.80000e-01 1.66000e+01 2.86642e+01
7.80000e-01 1.68000e+01 2.86397e+01
7.80000e-01 1.70000e+01 2.86039e+01
7.80000e-01 1.72000e+01 2.85525e+01
7.80000e-01 1.74000e+01 2.84803e+01
7.80000e-01 1.76000e+01 2.83812e+01
7.80000e-01 1.78000e+01 2.82466e+01
7.80000e-01 1.80000e+01 2.80783e+01
7.80000e-01 1.82000e+01 2.78605e+01
7.80000e-01 1.84000e+01 2.75916e+01
7.80000e-01 1.86000e+01 2.72486e+01
7.80000e-01 1.88000e+01 2.68073e+01
7.80000e-01 1.90000e+01 2.62406e+01
7.80000e-01 1.92000e+01 2.55120e+01
7.80000e-01 1.94000e+01 2.45779e+01
7.80000e-01 1.96000e+01 2.33856e+01
7.80000e-01 1.98000e+01 2.18617e+01
7.80000e-01 2.00000e+01 1.98761e+01
8.09997e-01 1.20000e+01 2.88607e+01
8.09997e-01 1.22000e+01 2.88607e+01
8.09997e-01 1.24000e+01 2.88607e+01
8.09997e-01 1.26000e+01 2.88607e+01
8.09997e-01 1.28000e+01 2.88607e+01
8.09997e-01 1.30000e+01 2.88607e+01
8.09997e-01 1.32000e+01 2.88607e+01
8.09997e-01 1.34000e+01 2.88607e+01
8.09997e-01 1.36000e+01 2.88607e+01
8.09997e-01 1.38000e+01 2.88606e+01
8.09997e-01 1.40000e+01 2.88606e+01
8.09997e-01 1.42000e+01 2.88605e+01
8.09997e-01 1.44000e+01 2.88604e+01
8.09997e-01 1.46000e+01 2.88601e+01
8.09997e-01 1.48000e+01 2.88598e+01
8.09997e-01 1.50000e+01 2.88593e+01
8.09997e-01 1.52000e+01 2.88584e+01
8.09997e-01 1.54000e+01 2.88570e+01
8.09997e-01 1.56000e+01 2.88549e+01
8.09997e-01 1.58000e+01 2.88516e+01
8.09997e-01 1.60000e+01 2.88465e+01
8.09997e-01 1.62000e+01 2.88386e+01
8.09997e-01 1.64000e+01 2.88267e+01
8.09997e-01 1.66000e+01 2.88087e+01
8.09997e-01 1.68000e+01 2.87822e+01
8.09997e-01 1.70000e+01 2.87437e+01
8.09997e-01 1.72000e+01 2.86889e+01
8.09997e-01 1.74000e+01 2.86129e+01
8.09997e-01 1.76000e+01 2.85099e+01
8.09997e-01 1.78000e+01 2.83745e+01
8.09997e-01 1.80000e+01 2.82010e+01
8.09997e-01 1.82000e+01 2.79820e+01
8.09997e-01 1.84000e+01 2.77052e+01
8.09997e-01 1.86000e+01 2.73512e+01
8.09997e-01 1.88000e+01 2.68939e+01
8.09997e-01 1.90000e+01 2.63069e+01
8.09997e-01 1.92000e+01 2.55515e+01
8.09997e-01 1.94000e+01 2.45831e+01
8.09997e-01 1.96000e+01 2.33411e+01
8.09997e-01 1.98000e+01 2.17340e+01
8.09997e-01 2.00000e+01 1.95910e+01
8.39999e-01 1.20000e+01 2.90025e+01
8.39999e-01 1.22000e+01 2.90025e+01
8.39999e-01 1.24000e+01 2.90025e+01
8.39999e-01 1.26000e+01 2.90025e+01
8.39999e-01 1.28000e+01 2.90025e+01
8.39999e-01 1.30000e+01 2.90025e+01
8.39999e-01 1.32000e+01 2.90025e+01
