# mAp[MeV],  epsilon,  log10(r[cm]),  T: dQ/dr/dt[erg/cm/s],   L: dQ/dr/dt[erg/cm/s]
1.0 1e-11 12.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 12.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 12.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 12.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 12.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 13.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 13.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 13.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 13.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 13.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 14.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 14.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 14.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 14.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 14.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 15.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 15.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 15.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 15.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 15.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 16.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 16.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 16.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 16.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 16.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 17.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 17.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 17.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 17.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 17.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 18.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 18.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 18.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 18.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 18.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 19.0 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 19.2 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 19.4 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 19.6 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 19.8 2.680825731021465e-274 2.680825731021465e-274
1.0 1e-11 20.0 2.680825731021465e-274 2.680825731021465e-274
1.0715 1e-11 12.0 3.268153775371641e+30 8.336750326181063e+31
1.0715 1e-11 12.2 3.2630601325507654e+30 8.335145630537825e+31
1.0715 1e-11 12.4 3.2550505489461335e+30 8.332607289012473e+31
1.0715 1e-11 12.6 3.242503159476814e+30 8.32859558073148e+31
1.0715 1e-11 12.8 3.2229549797613934e+30 8.322263194503836e+31
1.0715 1e-11 13.0 3.192741687970313e+30 8.312285365382515e+31
1.0715 1e-11 13.2 3.1465742708972745e+30 8.296602474065033e+31
1.0715 1e-11 13.4 3.077151255971435e+30 8.272035933817183e+31
1.0715 1e-11 13.6 3.0765318286042086e+30 8.23367768329855e+31
1.0715 1e-11 13.8 2.923908282729765e+30 8.174275503064377e+31
1.0715 1e-11 14.0 2.7182705084120865e+30 8.082677020827286e+31
1.0715 1e-11 14.2 2.350541651035636e+30 7.960295755794945e+31
1.0715 1e-11 14.4 2.0214790123071765e+30 7.74591128289405e+31
1.0715 1e-11 14.6 1.6386746124767596e+30 7.425470632841653e+31
1.0715 1e-11 14.8 1.2302182612295826e+30 6.955825143221754e+31
1.0715 1e-11 15.0 1.1005161305425941e+29 6.287506074700284e+31
1.0715 1e-11 15.2 8.945109341051766e+28 5.37538806539628e+31
1.0715 1e-11 15.4 6.885544485185938e+28 4.228245984795234e+31
1.0715 1e-11 15.6 4.890852771559518e+28 2.9236083738820747e+31
1.0715 1e-11 15.8 3.1354601240948327e+28 1.6676819528926498e+31
1.0715 1e-11 16.0 1.7696236314027e+28 7.143945362909531e+30
1.0715 1e-11 16.2 8.541260053091626e+27 2.009067852742227e+30
1.0715 1e-11 16.4 3.4603725267138564e+27 3.0692730565252876e+29
1.0715 1e-11 16.6 1.0762528222457698e+27 1.9872843158499997e+28
1.0715 1e-11 16.8 2.5989768785603893e+26 5.0983865026171336e+26
1.0715 1e-11 17.0 4.509107741281712e+25 2.023320281684511e+25
1.0715 1e-11 17.2 5.117528976774433e+24 1.2186998045845037e+24
1.0715 1e-11 17.4 3.330441851749993e+23 4.710632613740853e+22
1.0715 1e-11 17.6 1.0391887619709955e+22 9.220632361814323e+20
1.0715 1e-11 17.8 1.2018762898200605e+20 7.038043459788316e+18
1.0715 1e-11 18.0 3.249219641875723e+17 1.3746083947840634e+16
1.0715 1e-11 18.2 81965208151649.62 2846696844645.4805
1.0715 1e-11 18.4 381657047.9553469 12021132.81862512
1.0715 1e-11 18.6 2.5324438734592407 0.07611105058513461
1.0715 1e-11 18.8 3.318218730694505e-13 1.0699174198016267e-14
